METAMODEL,RULE,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,MEAN.DIFF,METAMODEL.TIME.S,TOTAL.TIME.S
"ordinary-kriging","nearest","levy",15,10,200,0,39.878236,0.000000,0.000000,0.000000
"ordinary-kriging","nearest","levy",15,10,220,1,39.878236,33.956838,0.070000,0.130000
"ordinary-kriging","nearest","levy",15,10,240,2,33.336211,32.208620,0.050000,0.230000
"ordinary-kriging","nearest","levy",15,10,260,3,22.398752,28.885331,0.040000,0.320000
"ordinary-kriging","nearest","levy",15,10,280,4,21.198378,11.330509,0.040000,0.420000
"ordinary-kriging","nearest","levy",15,10,300,5,10.305258,9.304867,0.040000,0.520000
"ordinary-kriging","nearest","levy",15,10,320,6,10.305258,8.015118,0.050000,0.620000
"ordinary-kriging","nearest","levy",15,10,340,7,8.074452,5.702446,0.050000,0.730000
"ordinary-kriging","nearest","levy",15,10,360,8,6.273166,4.465721,0.040000,0.830000
"ordinary-kriging","nearest","levy",15,10,380,9,5.531046,2.545482,0.050000,0.940000
"ordinary-kriging","nearest","levy",15,10,400,10,5.137459,2.037690,0.050000,1.040000
"ordinary-kriging","nearest","levy",15,10,420,11,4.796375,1.662091,0.050000,1.150000
"ordinary-kriging","nearest","levy",15,10,440,12,4.222681,1.112872,0.050000,1.260000
"ordinary-kriging","nearest","levy",15,10,460,13,3.943332,0.574687,0.050000,1.360000
"ordinary-kriging","nearest","levy",15,10,480,14,3.693206,0.726124,0.050000,1.470000
"ordinary-kriging","nearest","levy",15,10,500,15,3.685867,0.200206,0.050000,1.570000
"ordinary-kriging","nearest","levy",15,10,520,16,3.475194,0.306554,0.040000,1.670000
"ordinary-kriging","nearest","levy",15,10,540,17,3.253100,0.173408,0.050000,1.770000
"ordinary-kriging","nearest","levy",15,10,560,18,3.160469,0.136359,0.050000,1.880000
"ordinary-kriging","nearest","levy",15,10,580,19,3.120800,0.091817,0.050000,1.980000
"ordinary-kriging","nearest","levy",15,10,600,20,3.031302,0.054095,0.050000,2.090000
"ordinary-kriging","nearest","levy",15,10,620,21,2.983413,0.041462,0.050000,2.190000
"ordinary-kriging","nearest","levy",15,10,640,22,2.939180,0.022688,0.040000,2.290000
"ordinary-kriging","nearest","levy",15,10,660,23,2.900089,0.019011,0.050000,2.400000
"ordinary-kriging","nearest","levy",15,10,680,24,2.892080,0.017437,0.050000,2.510000
"ordinary-kriging","nearest","levy",15,10,700,25,2.889490,0.009096,0.040000,2.610000
"ordinary-kriging","nearest","levy",15,10,720,26,2.874342,0.005953,0.050000,2.720000
