METAMODEL,RULE,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,MEAN.DIFF,METAMODEL.TIME.S,TOTAL.TIME.S
"ordinary-kriging","kmeans","griewank",20,11,200,0,300.174321,0.000000,0.000000,0.000000
"ordinary-kriging","kmeans","griewank",20,11,250,1,198.124891,100.428619,0.190000,0.330000
"ordinary-kriging","kmeans","griewank",20,11,300,2,135.030272,15.000185,0.210000,0.680000
"ordinary-kriging","kmeans","griewank",20,11,350,3,93.468149,10.142033,0.140000,0.970000
"ordinary-kriging","kmeans","griewank",20,11,400,4,70.406191,5.982557,0.140000,1.250000
"ordinary-kriging","kmeans","griewank",20,11,450,5,35.526014,6.177981,0.130000,1.530000
"ordinary-kriging","kmeans","griewank",20,11,500,6,20.201941,4.399875,0.200000,1.880000
"ordinary-kriging","kmeans","griewank",20,11,550,7,15.985124,4.964268,0.200000,2.220000
"ordinary-kriging","kmeans","griewank",20,11,600,8,8.154969,2.626570,0.130000,2.500000
"ordinary-kriging","kmeans","griewank",20,11,650,9,5.753744,1.233354,0.140000,2.780000
"ordinary-kriging","kmeans","griewank",20,11,700,10,4.907740,0.863090,0.210000,3.140000
"ordinary-kriging","kmeans","griewank",20,11,750,11,3.721462,0.736050,0.190000,3.480000
"ordinary-kriging","kmeans","griewank",20,11,800,12,3.021946,0.288011,0.210000,3.840000
"ordinary-kriging","kmeans","griewank",20,11,850,13,2.198232,0.204592,0.150000,4.130000
"ordinary-kriging","kmeans","griewank",20,11,900,14,1.673427,0.165935,0.210000,4.490000
"ordinary-kriging","kmeans","griewank",20,11,950,15,1.267664,0.138398,0.200000,4.830000
"ordinary-kriging","kmeans","griewank",20,11,1000,16,1.267664,0.072966,0.130000,5.110000
"ordinary-kriging","kmeans","griewank",20,11,1050,17,1.182085,0.048379,0.130000,5.380000
"ordinary-kriging","kmeans","griewank",20,11,1100,18,1.117151,0.024251,0.210000,5.740000
"ordinary-kriging","kmeans","griewank",20,11,1150,19,1.117151,0.018616,0.130000,6.010000
"ordinary-kriging","kmeans","griewank",20,11,1200,20,1.076166,0.008721,0.130000,6.280000
"ordinary-kriging","kmeans","griewank",20,11,1250,21,1.056229,0.007066,0.130000,6.540000
"ordinary-kriging","kmeans","griewank",20,11,1300,22,1.040808,0.006787,0.130000,6.810000
"ordinary-kriging","kmeans","griewank",20,11,1350,23,1.018513,0.005197,0.140000,7.090000
"ordinary-kriging","kmeans","griewank",20,11,1400,24,0.932234,0.005404,0.140000,7.370000
"ordinary-kriging","kmeans","griewank",20,11,1450,25,0.884895,0.039143,0.140000,7.650000
"ordinary-kriging","kmeans","griewank",20,11,1500,26,0.645640,0.037467,0.130000,7.930000
"ordinary-kriging","kmeans","griewank",20,11,1550,27,0.645640,0.044852,0.140000,8.210000
"ordinary-kriging","kmeans","griewank",20,11,1600,28,0.638530,0.055525,0.130000,8.480000
"ordinary-kriging","kmeans","griewank",20,11,1650,29,0.512563,0.068878,0.120000,8.750000
"ordinary-kriging","kmeans","griewank",20,11,1700,30,0.277203,0.095613,0.120000,9.020000
"ordinary-kriging","kmeans","griewank",20,11,1750,31,0.274891,0.040134,0.130000,9.300000
"ordinary-kriging","kmeans","griewank",20,11,1800,32,0.167892,0.026648,0.130000,9.580000
"ordinary-kriging","kmeans","griewank",20,11,1850,33,0.146145,0.024125,0.140000,9.850000
"ordinary-kriging","kmeans","griewank",20,11,1900,34,0.093390,0.017442,0.140000,10.140000
"ordinary-kriging","kmeans","griewank",20,11,1950,35,0.066649,0.018535,0.190000,10.470000
"ordinary-kriging","kmeans","griewank",20,11,2000,36,0.047689,0.009083,0.200000,10.820000
"ordinary-kriging","kmeans","griewank",20,11,2050,37,0.033687,0.006424,0.120000,11.080000
"ordinary-kriging","kmeans","griewank",20,11,2100,38,0.021140,0.004060,0.130000,11.350000
"ordinary-kriging","kmeans","griewank",20,11,2150,39,0.014902,0.004606,0.130000,11.620000
"ordinary-kriging","kmeans","griewank",20,11,2200,40,0.005585,0.003710,0.120000,11.890000
"ordinary-kriging","kmeans","griewank",20,11,2250,41,0.005585,0.003923,0.130000,12.160000
"ordinary-kriging","kmeans","griewank",20,11,2300,42,0.005585,0.003181,0.130000,12.430000
"ordinary-kriging","kmeans","griewank",20,11,2350,43,0.003119,0.002361,0.120000,12.700000
"ordinary-kriging","kmeans","griewank",20,11,2400,44,0.002610,0.000517,0.120000,12.970000
"ordinary-kriging","kmeans","griewank",20,11,2450,45,0.001891,0.000674,0.130000,13.230000
"ordinary-kriging","kmeans","griewank",20,11,2500,46,0.001050,0.000289,0.130000,13.510000
"ordinary-kriging","kmeans","griewank",20,11,2550,47,0.000745,0.000257,0.210000,13.860000
"ordinary-kriging","kmeans","griewank",20,11,2600,48,0.000560,0.000106,0.130000,14.130000
"ordinary-kriging","kmeans","griewank",20,11,2650,49,0.000280,0.000081,0.130000,14.400000
"ordinary-kriging","kmeans","griewank",20,11,2700,50,0.000280,0.000061,0.120000,14.670000
"ordinary-kriging","kmeans","griewank",20,11,2750,51,0.000216,0.000042,0.120000,14.930000
"ordinary-kriging","kmeans","griewank",20,11,2800,52,0.000164,0.000034,0.130000,15.200000
"ordinary-kriging","kmeans","griewank",20,11,2850,53,0.000101,0.000028,0.130000,15.470000
"ordinary-kriging","kmeans","griewank",20,11,2900,54,0.000058,0.000014,0.120000,15.740000
"ordinary-kriging","kmeans","griewank",20,11,2950,55,0.000035,0.000008,0.130000,16.010000
"ordinary-kriging","kmeans","griewank",20,11,3000,56,0.000028,0.000007,0.120000,16.270000
"ordinary-kriging","kmeans","griewank",20,11,3050,57,0.000023,0.000004,0.140000,16.550000
"ordinary-kriging","kmeans","griewank",20,11,3100,58,0.000019,0.000002,0.120000,16.810000
"ordinary-kriging","kmeans","griewank",20,11,3150,59,0.000013,0.000003,0.200000,17.150000
"ordinary-kriging","kmeans","griewank",20,11,3200,60,0.000009,0.000001,0.140000,17.430000
"ordinary-kriging","kmeans","griewank",20,11,3250,61,0.000007,0.000001,0.130000,17.710000
"ordinary-kriging","kmeans","griewank",20,11,3300,62,0.000004,0.000001,0.120000,17.980000
"ordinary-kriging","kmeans","griewank",20,11,3350,63,0.000003,0.000001,0.120000,18.240000
"ordinary-kriging","kmeans","griewank",20,11,3400,64,0.000002,0.000001,0.130000,18.520000
"ordinary-kriging","kmeans","griewank",20,11,3450,65,0.000001,0.000000,0.130000,18.790000
"ordinary-kriging","kmeans","griewank",20,11,3500,66,0.000001,0.000000,0.140000,19.070000
"ordinary-kriging","kmeans","griewank",20,11,3550,67,0.000001,0.000000,0.130000,19.340000
"ordinary-kriging","kmeans","griewank",20,11,3600,68,0.000001,0.000000,0.120000,19.610000
"ordinary-kriging","kmeans","griewank",20,11,3650,69,0.000000,0.000000,0.170000,19.920000
"ordinary-kriging","kmeans","griewank",20,11,3700,70,0.000000,0.000000,0.200000,20.280000
"ordinary-kriging","kmeans","griewank",20,11,3750,71,0.000000,0.000000,0.260000,20.700000
"ordinary-kriging","kmeans","griewank",20,11,3800,72,0.000000,0.000000,0.290000,21.160000
"ordinary-kriging","kmeans","griewank",20,11,3850,73,0.000000,0.000000,0.320000,21.650000
"ordinary-kriging","kmeans","griewank",20,11,3900,74,0.000000,0.000000,0.350000,22.180000
"ordinary-kriging","kmeans","griewank",20,11,3950,75,0.000000,0.000000,0.370000,22.740000
"ordinary-kriging","kmeans","griewank",20,11,4000,76,0.000000,0.000000,0.400000,23.350000
"ordinary-kriging","kmeans","griewank",20,11,4050,77,0.000000,0.000000,0.440000,23.980000
"ordinary-kriging","kmeans","griewank",20,11,4100,78,0.000000,0.000000,0.460000,24.640000
"ordinary-kriging","kmeans","griewank",20,11,4150,79,0.000000,0.000000,0.500000,25.430000
"ordinary-kriging","kmeans","griewank",20,11,4200,80,0.000000,0.000000,0.600000,26.300000
