METAMODEL,RULE,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,MEAN.DIFF,METAMODEL.TIME.S,TOTAL.TIME.S
"ordinary-kriging","lowest","ackley",15,14,200,0,19.857395,0.000000,0.000000,0.000000
"ordinary-kriging","lowest","ackley",15,14,220,1,19.857395,0.293339,0.060000,0.120000
"ordinary-kriging","lowest","ackley",15,14,240,2,19.053878,0.510353,0.060000,0.220000
"ordinary-kriging","lowest","ackley",15,14,260,3,16.167507,0.626452,0.060000,0.320000
"ordinary-kriging","lowest","ackley",15,14,280,4,14.874136,0.694318,0.060000,0.420000
"ordinary-kriging","lowest","ackley",15,14,300,5,13.808489,0.602365,0.050000,0.520000
"ordinary-kriging","lowest","ackley",15,14,320,6,12.445574,0.623302,0.060000,0.620000
"ordinary-kriging","lowest","ackley",15,14,340,7,11.004756,0.764363,0.050000,0.710000
"ordinary-kriging","lowest","ackley",15,14,360,8,9.878604,0.484681,0.050000,0.810000
"ordinary-kriging","lowest","ackley",15,14,380,9,7.206381,0.530578,0.050000,0.910000
"ordinary-kriging","lowest","ackley",15,14,400,10,6.997354,0.261491,0.050000,1.010000
"ordinary-kriging","lowest","ackley",15,14,420,11,6.446266,0.299604,0.060000,1.110000
"ordinary-kriging","lowest","ackley",15,14,440,12,5.530843,0.319980,0.050000,1.200000
"ordinary-kriging","lowest","ackley",15,14,460,13,4.689243,0.288630,0.050000,1.300000
"ordinary-kriging","lowest","ackley",15,14,480,14,3.662708,0.236296,0.050000,1.400000
"ordinary-kriging","lowest","ackley",15,14,500,15,3.298673,0.246751,0.050000,1.500000
"ordinary-kriging","lowest","ackley",15,14,520,16,3.195484,0.267632,0.060000,1.600000
"ordinary-kriging","lowest","ackley",15,14,540,17,3.035134,0.185393,0.060000,1.690000
"ordinary-kriging","lowest","ackley",15,14,560,18,2.644395,0.209571,0.050000,1.790000
"ordinary-kriging","lowest","ackley",15,14,580,19,2.411897,0.167388,0.050000,1.890000
"ordinary-kriging","lowest","ackley",15,14,600,20,2.284424,0.181158,0.050000,1.990000
"ordinary-kriging","lowest","ackley",15,14,620,21,2.098012,0.143840,0.050000,2.090000
"ordinary-kriging","lowest","ackley",15,14,640,22,1.859335,0.117757,0.050000,2.190000
"ordinary-kriging","lowest","ackley",15,14,660,23,1.810555,0.063323,0.060000,2.290000
