METAMODEL,RULE,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,MEAN.DIFF,METAMODEL.TIME.S,TOTAL.TIME.S
"ordinary-kriging","nearest","zakharov",2,16,80,0,0.584680,0.000000,0.000000,0.000000
"ordinary-kriging","nearest","zakharov",2,16,100,1,0.049320,0.007249,0.030000,0.070000
"ordinary-kriging","nearest","zakharov",2,16,120,2,0.002318,0.000400,0.030000,0.140000
"ordinary-kriging","nearest","zakharov",2,16,140,3,0.001625,0.000048,0.030000,0.210000
"ordinary-kriging","nearest","zakharov",2,16,160,4,0.000020,0.000001,0.030000,0.280000
"ordinary-kriging","nearest","zakharov",2,16,180,5,0.000006,0.000000,0.030000,0.350000
"ordinary-kriging","nearest","zakharov",2,16,200,6,0.000004,0.000000,0.030000,0.420000
"ordinary-kriging","nearest","zakharov",2,16,220,7,0.000002,0.000000,0.020000,0.490000
"ordinary-kriging","nearest","zakharov",2,16,240,8,0.000000,0.000000,0.020000,0.550000
"ordinary-kriging","nearest","zakharov",2,16,260,9,0.000000,0.000000,0.020000,0.620000
"ordinary-kriging","nearest","zakharov",2,16,280,10,0.000000,0.000000,0.020000,0.690000
"ordinary-kriging","nearest","zakharov",2,16,300,11,0.000000,0.000000,0.020000,0.760000
"ordinary-kriging","nearest","zakharov",2,16,320,12,0.000000,0.000000,0.030000,0.830000
"ordinary-kriging","nearest","zakharov",2,16,340,13,0.000000,0.000000,0.030000,0.900000
"ordinary-kriging","nearest","zakharov",2,16,360,14,0.000000,0.000000,0.030000,0.970000
"ordinary-kriging","nearest","zakharov",2,16,380,15,0.000000,0.000000,0.030000,1.040000
"ordinary-kriging","nearest","zakharov",2,16,400,16,0.000000,0.000000,0.030000,1.110000
"ordinary-kriging","nearest","zakharov",2,16,420,17,0.000000,0.000000,0.030000,1.180000
"ordinary-kriging","nearest","zakharov",2,16,440,18,0.000000,0.000000,0.040000,1.260000
"ordinary-kriging","nearest","zakharov",2,16,460,19,0.000000,0.000000,0.050000,1.360000
"ordinary-kriging","nearest","zakharov",2,16,480,20,0.000000,0.000000,0.050000,1.470000
"ordinary-kriging","nearest","zakharov",2,16,500,21,0.000000,0.000000,0.050000,1.570000
"ordinary-kriging","nearest","zakharov",2,16,520,22,0.000000,0.000000,0.050000,1.680000
"ordinary-kriging","nearest","zakharov",2,16,540,23,0.000000,0.000000,0.060000,1.780000
"ordinary-kriging","nearest","zakharov",2,16,560,24,0.000000,0.000000,0.050000,1.880000
"ordinary-kriging","nearest","zakharov",2,16,580,25,0.000000,0.000000,0.060000,1.990000
"ordinary-kriging","nearest","zakharov",2,16,600,26,0.000000,0.000000,0.050000,2.090000
"ordinary-kriging","nearest","zakharov",2,16,620,27,0.000000,0.000000,0.050000,2.200000
"ordinary-kriging","nearest","zakharov",2,16,640,28,0.000000,0.000000,0.060000,2.300000
"ordinary-kriging","nearest","zakharov",2,16,660,29,0.000000,0.000000,0.050000,2.410000
"ordinary-kriging","nearest","zakharov",2,16,680,30,0.000000,0.000000,0.060000,2.510000
"ordinary-kriging","nearest","zakharov",2,16,700,31,0.000000,0.000000,0.050000,2.610000
"ordinary-kriging","nearest","zakharov",2,16,720,32,0.000000,0.000000,0.060000,2.720000
"ordinary-kriging","nearest","zakharov",2,16,740,33,0.000000,0.000000,0.050000,2.830000
"ordinary-kriging","nearest","zakharov",2,16,760,34,0.000000,0.000000,0.050000,2.930000
"ordinary-kriging","nearest","zakharov",2,16,780,35,0.000000,0.000000,0.060000,3.040000
"ordinary-kriging","nearest","zakharov",2,16,800,36,0.000000,0.000000,0.050000,3.150000
"ordinary-kriging","nearest","zakharov",2,16,820,37,0.000000,0.000000,0.050000,3.250000
"ordinary-kriging","nearest","zakharov",2,16,840,38,0.000000,0.000000,0.060000,3.360000
"ordinary-kriging","nearest","zakharov",2,16,860,39,0.000000,0.000000,0.050000,3.460000
"ordinary-kriging","nearest","zakharov",2,16,880,40,0.000000,0.000000,0.050000,3.570000
"ordinary-kriging","nearest","zakharov",2,16,900,41,0.000000,0.000000,0.050000,3.670000
"ordinary-kriging","nearest","zakharov",2,16,920,42,0.000000,0.000000,0.050000,3.780000
"ordinary-kriging","nearest","zakharov",2,16,940,43,0.000000,0.000000,0.050000,3.890000
"ordinary-kriging","nearest","zakharov",2,16,960,44,0.000000,0.000000,0.060000,4.000000
"ordinary-kriging","nearest","zakharov",2,16,980,45,0.000000,0.000000,0.050000,4.100000
"ordinary-kriging","nearest","zakharov",2,16,1000,46,0.000000,0.000000,0.060000,4.210000
