METAMODEL,RULE,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,MEAN.DIFF,METAMODEL.TIME.S,TOTAL.TIME.S
"ordinary-kriging","kmeans","rosen",2,19,80,0,0.552075,0.000000,0.000000,0.000000
"ordinary-kriging","kmeans","rosen",2,19,100,1,0.063516,0.004989,0.030000,0.070000
"ordinary-kriging","kmeans","rosen",2,19,120,2,0.018273,0.078454,0.030000,0.140000
"ordinary-kriging","kmeans","rosen",2,19,140,3,0.018273,0.059611,0.030000,0.200000
"ordinary-kriging","kmeans","rosen",2,19,160,4,0.001988,0.001772,0.030000,0.270000
"ordinary-kriging","kmeans","rosen",2,19,180,5,0.001988,0.002574,0.030000,0.330000
"ordinary-kriging","kmeans","rosen",2,19,200,6,0.000240,0.006037,0.030000,0.400000
"ordinary-kriging","kmeans","rosen",2,19,220,7,0.000069,0.000239,0.030000,0.470000
"ordinary-kriging","kmeans","rosen",2,19,240,8,0.000013,0.000003,0.020000,0.530000
"ordinary-kriging","kmeans","rosen",2,19,260,9,0.000000,0.000013,0.030000,0.600000
"ordinary-kriging","kmeans","rosen",2,19,280,10,0.000000,0.000001,0.030000,0.670000
"ordinary-kriging","kmeans","rosen",2,19,300,11,0.000000,0.000001,0.020000,0.730000
"ordinary-kriging","kmeans","rosen",2,19,320,12,0.000000,0.000018,0.030000,0.800000
"ordinary-kriging","kmeans","rosen",2,19,340,13,0.000000,0.000000,0.030000,0.870000
"ordinary-kriging","kmeans","rosen",2,19,360,14,0.000000,0.000000,0.030000,0.940000
"ordinary-kriging","kmeans","rosen",2,19,380,15,0.000000,0.000000,0.030000,1.010000
"ordinary-kriging","kmeans","rosen",2,19,400,16,0.000000,0.000000,0.020000,1.070000
"ordinary-kriging","kmeans","rosen",2,19,420,17,0.000000,0.000000,0.030000,1.140000
"ordinary-kriging","kmeans","rosen",2,19,440,18,0.000000,0.000000,0.030000,1.210000
"ordinary-kriging","kmeans","rosen",2,19,460,19,0.000000,0.000000,0.020000,1.270000
"ordinary-kriging","kmeans","rosen",2,19,480,20,0.000000,0.000000,0.030000,1.340000
"ordinary-kriging","kmeans","rosen",2,19,500,21,0.000000,0.000000,0.020000,1.400000
"ordinary-kriging","kmeans","rosen",2,19,520,22,0.000000,0.000000,0.030000,1.470000
"ordinary-kriging","kmeans","rosen",2,19,540,23,0.000000,0.000000,0.020000,1.530000
"ordinary-kriging","kmeans","rosen",2,19,560,24,0.000000,0.000000,0.030000,1.600000
"ordinary-kriging","kmeans","rosen",2,19,580,25,0.000000,0.000000,0.020000,1.660000
"ordinary-kriging","kmeans","rosen",2,19,600,26,0.000000,0.000000,0.030000,1.730000
"ordinary-kriging","kmeans","rosen",2,19,620,27,0.000000,0.000000,0.030000,1.790000
"ordinary-kriging","kmeans","rosen",2,19,640,28,0.000000,0.000000,0.030000,1.860000
"ordinary-kriging","kmeans","rosen",2,19,660,29,0.000000,0.000000,0.030000,1.920000
"ordinary-kriging","kmeans","rosen",2,19,680,30,0.000000,0.000000,0.030000,1.990000
"ordinary-kriging","kmeans","rosen",2,19,700,31,0.000000,0.000000,0.030000,2.060000
"ordinary-kriging","kmeans","rosen",2,19,720,32,0.000000,0.000000,0.020000,2.120000
"ordinary-kriging","kmeans","rosen",2,19,740,33,0.000000,0.000000,0.030000,2.190000
"ordinary-kriging","kmeans","rosen",2,19,760,34,0.000000,0.000000,0.020000,2.250000
"ordinary-kriging","kmeans","rosen",2,19,780,35,0.000000,0.000000,0.030000,2.310000
"ordinary-kriging","kmeans","rosen",2,19,800,36,0.000000,0.000000,0.030000,2.380000
"ordinary-kriging","kmeans","rosen",2,19,820,37,0.000000,0.000000,0.030000,2.440000
"ordinary-kriging","kmeans","rosen",2,19,840,38,0.000000,0.000000,0.030000,2.510000
"ordinary-kriging","kmeans","rosen",2,19,860,39,0.000000,0.000000,0.030000,2.570000
"ordinary-kriging","kmeans","rosen",2,19,880,40,0.000000,0.000000,0.030000,2.640000
"ordinary-kriging","kmeans","rosen",2,19,900,41,0.000000,0.000000,0.030000,2.700000
"ordinary-kriging","kmeans","rosen",2,19,920,42,0.000000,0.000000,0.030000,2.770000
"ordinary-kriging","kmeans","rosen",2,19,940,43,0.000000,0.000000,0.020000,2.830000
"ordinary-kriging","kmeans","rosen",2,19,960,44,0.000000,0.000000,0.030000,2.890000
"ordinary-kriging","kmeans","rosen",2,19,980,45,0.000000,0.000000,0.030000,2.960000
"ordinary-kriging","kmeans","rosen",2,19,1000,46,0.000000,0.000000,0.020000,3.020000
