METAMODEL,RULE,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,MEAN.DIFF,METAMODEL.TIME.S,TOTAL.TIME.S
"ordinary-kriging","newest","elipsoid",5,14,80,0,14.438836,0.000000,0.000000,0.000000
"ordinary-kriging","newest","elipsoid",5,14,100,1,3.301143,0.680821,0.020000,0.060000
"ordinary-kriging","newest","elipsoid",5,14,120,2,2.069318,0.270474,0.030000,0.130000
"ordinary-kriging","newest","elipsoid",5,14,140,3,0.767768,0.047910,0.030000,0.190000
"ordinary-kriging","newest","elipsoid",5,14,160,4,0.168588,0.011561,0.030000,0.250000
"ordinary-kriging","newest","elipsoid",5,14,180,5,0.050303,0.029409,0.020000,0.310000
"ordinary-kriging","newest","elipsoid",5,14,200,6,0.019171,0.005302,0.030000,0.380000
"ordinary-kriging","newest","elipsoid",5,14,220,7,0.003220,0.008763,0.040000,0.450000
"ordinary-kriging","newest","elipsoid",5,14,240,8,0.001232,0.000688,0.040000,0.520000
"ordinary-kriging","newest","elipsoid",5,14,260,9,0.000466,0.000636,0.030000,0.590000
"ordinary-kriging","newest","elipsoid",5,14,280,10,0.000466,0.000108,0.030000,0.660000
"ordinary-kriging","newest","elipsoid",5,14,300,11,0.000192,0.000054,0.030000,0.720000
"ordinary-kriging","newest","elipsoid",5,14,320,12,0.000146,0.000269,0.030000,0.790000
"ordinary-kriging","newest","elipsoid",5,14,340,13,0.000037,0.000048,0.030000,0.850000
"ordinary-kriging","newest","elipsoid",5,14,360,14,0.000037,0.000070,0.020000,0.910000
"ordinary-kriging","newest","elipsoid",5,14,380,15,0.000029,0.000007,0.030000,0.980000
"ordinary-kriging","newest","elipsoid",5,14,400,16,0.000005,0.000012,0.030000,1.040000
"ordinary-kriging","newest","elipsoid",5,14,420,17,0.000005,0.000023,0.020000,1.110000
"ordinary-kriging","newest","elipsoid",5,14,440,18,0.000005,0.000018,0.030000,1.170000
"ordinary-kriging","newest","elipsoid",5,14,460,19,0.000004,0.000002,0.030000,1.230000
"ordinary-kriging","newest","elipsoid",5,14,480,20,0.000002,0.000001,0.020000,1.290000
"ordinary-kriging","newest","elipsoid",5,14,500,21,0.000001,0.000002,0.030000,1.360000
