METAMODEL,RULE,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,MEAN.DIFF,METAMODEL.TIME.S,TOTAL.TIME.S
"ordinary-kriging","lowest","perm0db",15,8,200,0,1607289059389005872545853480108032.000000,0.000000,0.000000,0.000000
"ordinary-kriging","lowest","perm0db",15,8,220,1,71885446478484419336544532299776.000000,19761414271219546375401241828357308416.000000,0.070000,0.120000
"ordinary-kriging","lowest","perm0db",15,8,240,2,9386106649034135633605427200.000000,23991524290199936270290393903726067712.000000,0.050000,0.210000
"ordinary-kriging","lowest","perm0db",15,8,260,3,3026998838854346575586525184.000000,15410050273203869825932945813604925440.000000,0.050000,0.300000
"ordinary-kriging","lowest","perm0db",15,8,280,4,3026998838854346575586525184.000000,7911655490151839779926095241827844096.000000,0.050000,0.390000
"ordinary-kriging","lowest","perm0db",15,8,300,5,3026998838854346575586525184.000000,6446695545735849796701153622824583168.000000,0.040000,0.480000
"ordinary-kriging","lowest","perm0db",15,8,320,6,19068167822453873401921536.000000,4262930757207377274567081481212002304.000000,0.050000,0.570000
"ordinary-kriging","lowest","perm0db",15,8,340,7,3066207178386104874172416.000000,168757262879804635367298937858818048.000000,0.050000,0.660000
"ordinary-kriging","lowest","perm0db",15,8,360,8,16172424340692801683456.000000,4432837921326481546616577880441749504.000000,0.050000,0.750000
"ordinary-kriging","lowest","perm0db",15,8,380,9,16172424340692801683456.000000,8782793437497852903326626188850364416.000000,0.050000,0.830000
"ordinary-kriging","lowest","perm0db",15,8,400,10,87989997346519842816.000000,13517094954793436315443958451798016.000000,0.050000,0.930000
"ordinary-kriging","lowest","perm0db",15,8,420,11,87989997346519842816.000000,10113036024547858652329753251414016.000000,0.040000,1.020000
"ordinary-kriging","lowest","perm0db",15,8,440,12,87989997346519842816.000000,676879386633511524408922854129664.000000,0.050000,1.110000
"ordinary-kriging","lowest","perm0db",15,8,460,13,87989997346519842816.000000,394025929843833465357519435239260160.000000,0.070000,1.220000
"ordinary-kriging","lowest","perm0db",15,8,480,14,87989997346519842816.000000,290376628085329089487785749905408.000000,0.070000,1.340000
"ordinary-kriging","lowest","perm0db",15,8,500,15,87989997346519842816.000000,3129897227801083259813894291456.000000,0.070000,1.450000
"ordinary-kriging","lowest","perm0db",15,8,520,16,14779698053799366656.000000,106635996322254543035897479168.000000,0.050000,1.550000
"ordinary-kriging","lowest","perm0db",15,8,540,17,3178365610430286336.000000,51076664813450847656079261696.000000,0.050000,1.640000
"ordinary-kriging","lowest","perm0db",15,8,560,18,24779117852360748.000000,5979624912524088530087968768.000000,0.050000,1.730000
"ordinary-kriging","lowest","perm0db",15,8,580,19,24779117852360748.000000,1300137925270437282486383804416.000000,0.050000,1.820000
"ordinary-kriging","lowest","perm0db",15,8,600,20,16333780443469694.000000,47098960636954997879914627072.000000,0.080000,1.940000
"ordinary-kriging","lowest","perm0db",15,8,620,21,16333780443469694.000000,29174366695931859153763434496.000000,0.070000,2.050000
"ordinary-kriging","lowest","perm0db",15,8,640,22,6098810633781237.000000,10898473820877842815123456.000000,0.070000,2.160000
"ordinary-kriging","lowest","perm0db",15,8,660,23,385512406139858.750000,10895124730657632275136512.000000,0.070000,2.280000
"ordinary-kriging","lowest","perm0db",15,8,680,24,385512406139858.750000,63020768608698633289728.000000,0.080000,2.390000
"ordinary-kriging","lowest","perm0db",15,8,700,25,385512406139858.750000,4252108295262248108032.000000,0.070000,2.510000
"ordinary-kriging","lowest","perm0db",15,8,720,26,41953799315182.898438,142130593737314435072.000000,0.050000,2.600000
"ordinary-kriging","lowest","perm0db",15,8,740,27,30790517515291.785156,14460724225413062656.000000,0.050000,2.690000
