METAMODEL,RULE,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,MEAN.DIFF,METAMODEL.TIME.S,TOTAL.TIME.S
"ordinary-kriging","lowest","elipsoid",20,18,200,0,825.961099,0.000000,0.000000,0.000000
"ordinary-kriging","lowest","elipsoid",20,18,250,1,718.589812,270.021275,0.180000,0.330000
"ordinary-kriging","lowest","elipsoid",20,18,300,2,510.631255,115.531934,0.120000,0.580000
"ordinary-kriging","lowest","elipsoid",20,18,350,3,352.161210,48.970844,0.130000,0.850000
"ordinary-kriging","lowest","elipsoid",20,18,400,4,169.694315,32.142444,0.140000,1.140000
"ordinary-kriging","lowest","elipsoid",20,18,450,5,141.856500,24.270893,0.130000,1.410000
"ordinary-kriging","lowest","elipsoid",20,18,500,6,86.558729,20.068172,0.120000,1.670000
"ordinary-kriging","lowest","elipsoid",20,18,550,7,66.706141,10.067141,0.190000,2.010000
"ordinary-kriging","lowest","elipsoid",20,18,600,8,36.930316,6.400745,0.200000,2.340000
"ordinary-kriging","lowest","elipsoid",20,18,650,9,32.962618,4.235359,0.120000,2.600000
"ordinary-kriging","lowest","elipsoid",20,18,700,10,11.735998,3.497081,0.130000,2.880000
"ordinary-kriging","lowest","elipsoid",20,18,750,11,7.356281,2.390637,0.140000,3.150000
"ordinary-kriging","lowest","elipsoid",20,18,800,12,6.294699,1.433083,0.120000,3.400000
"ordinary-kriging","lowest","elipsoid",20,18,850,13,5.714616,0.911589,0.120000,3.670000
"ordinary-kriging","lowest","elipsoid",20,18,900,14,4.073768,0.421493,0.140000,3.940000
"ordinary-kriging","lowest","elipsoid",20,18,950,15,1.830812,0.287022,0.190000,4.260000
"ordinary-kriging","lowest","elipsoid",20,18,1000,16,1.357857,0.221590,0.140000,4.540000
"ordinary-kriging","lowest","elipsoid",20,18,1050,17,0.873344,0.214216,0.180000,4.870000
"ordinary-kriging","lowest","elipsoid",20,18,1100,18,0.538984,0.104172,0.120000,5.120000
"ordinary-kriging","lowest","elipsoid",20,18,1150,19,0.299609,0.058297,0.140000,5.400000
"ordinary-kriging","lowest","elipsoid",20,18,1200,20,0.251054,0.048367,0.190000,5.730000
"ordinary-kriging","lowest","elipsoid",20,18,1250,21,0.198367,0.032186,0.120000,5.980000
"ordinary-kriging","lowest","elipsoid",20,18,1300,22,0.143612,0.018356,0.120000,6.250000
"ordinary-kriging","lowest","elipsoid",20,18,1350,23,0.107832,0.013397,0.120000,6.510000
"ordinary-kriging","lowest","elipsoid",20,18,1400,24,0.059219,0.009739,0.140000,6.780000
"ordinary-kriging","lowest","elipsoid",20,18,1450,25,0.039076,0.006736,0.130000,7.050000
"ordinary-kriging","lowest","elipsoid",20,18,1500,26,0.033535,0.004648,0.120000,7.320000
"ordinary-kriging","lowest","elipsoid",20,18,1550,27,0.024169,0.004346,0.140000,7.590000
"ordinary-kriging","lowest","elipsoid",20,18,1600,28,0.015655,0.001898,0.190000,7.920000
"ordinary-kriging","lowest","elipsoid",20,18,1650,29,0.008453,0.001702,0.190000,8.240000
"ordinary-kriging","lowest","elipsoid",20,18,1700,30,0.008013,0.001353,0.130000,8.520000
"ordinary-kriging","lowest","elipsoid",20,18,1750,31,0.004425,0.000865,0.140000,8.790000
"ordinary-kriging","lowest","elipsoid",20,18,1800,32,0.002616,0.000421,0.190000,9.120000
"ordinary-kriging","lowest","elipsoid",20,18,1850,33,0.002061,0.000309,0.190000,9.440000
"ordinary-kriging","lowest","elipsoid",20,18,1900,34,0.001555,0.000202,0.140000,9.710000
"ordinary-kriging","lowest","elipsoid",20,18,1950,35,0.001209,0.000125,0.130000,9.960000
"ordinary-kriging","lowest","elipsoid",20,18,2000,36,0.000565,0.000095,0.120000,10.230000
"ordinary-kriging","lowest","elipsoid",20,18,2050,37,0.000420,0.000076,0.120000,10.480000
"ordinary-kriging","lowest","elipsoid",20,18,2100,38,0.000311,0.000056,0.120000,10.740000
"ordinary-kriging","lowest","elipsoid",20,18,2150,39,0.000225,0.000031,0.130000,11.010000
"ordinary-kriging","lowest","elipsoid",20,18,2200,40,0.000137,0.000017,0.190000,11.350000
"ordinary-kriging","lowest","elipsoid",20,18,2250,41,0.000084,0.000017,0.120000,11.600000
"ordinary-kriging","lowest","elipsoid",20,18,2300,42,0.000044,0.000010,0.190000,11.930000
"ordinary-kriging","lowest","elipsoid",20,18,2350,43,0.000038,0.000008,0.120000,12.180000
