METAMODEL,RULE,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,MEAN.DIFF,METAMODEL.TIME.S,TOTAL.TIME.S
"ordinary-kriging","nearest","ackley",5,1,80,0,16.499585,0.000000,0.000000,0.000000
"ordinary-kriging","nearest","ackley",5,1,100,1,12.036751,1.178159,0.510000,0.770000
"ordinary-kriging","nearest","ackley",5,1,120,2,7.057386,1.396556,0.060000,0.900000
"ordinary-kriging","nearest","ackley",5,1,140,3,5.360368,0.686503,0.040000,1.000000
"ordinary-kriging","nearest","ackley",5,1,160,4,3.729053,1.046008,0.030000,1.090000
"ordinary-kriging","nearest","ackley",5,1,180,5,3.306972,0.622140,0.060000,1.280000
"ordinary-kriging","nearest","ackley",5,1,200,6,2.810097,0.402349,0.050000,1.400000
"ordinary-kriging","nearest","ackley",5,1,220,7,1.530693,0.512803,0.040000,1.520000
"ordinary-kriging","nearest","ackley",5,1,240,8,0.869250,0.447080,0.040000,1.640000
"ordinary-kriging","nearest","ackley",5,1,260,9,0.551374,0.210886,0.040000,1.750000
"ordinary-kriging","nearest","ackley",5,1,280,10,0.370660,0.177287,0.060000,1.890000
"ordinary-kriging","nearest","ackley",5,1,300,11,0.202140,0.043560,0.060000,2.060000
"ordinary-kriging","nearest","ackley",5,1,320,12,0.132688,0.030269,0.060000,2.200000
"ordinary-kriging","nearest","ackley",5,1,340,13,0.064601,0.039616,0.050000,2.340000
"ordinary-kriging","nearest","ackley",5,1,360,14,0.013831,0.051106,0.060000,2.500000
"ordinary-kriging","nearest","ackley",5,1,380,15,0.013831,0.013245,0.060000,2.650000
"ordinary-kriging","nearest","ackley",5,1,400,16,0.013536,0.013010,0.060000,2.780000
"ordinary-kriging","nearest","ackley",5,1,420,17,0.008029,0.004956,0.020000,2.850000
"ordinary-kriging","nearest","ackley",5,1,440,18,0.003411,0.002373,0.030000,2.930000
"ordinary-kriging","nearest","ackley",5,1,460,19,0.003411,0.004009,0.030000,3.000000
"ordinary-kriging","nearest","ackley",5,1,480,20,0.003411,0.002010,0.030000,3.070000
"ordinary-kriging","nearest","ackley",5,1,500,21,0.001821,0.001362,0.040000,3.150000
"ordinary-kriging","nearest","ackley",5,1,520,22,0.001821,0.002921,0.030000,3.220000
"ordinary-kriging","nearest","ackley",5,1,540,23,0.001821,0.004516,0.030000,3.290000
"ordinary-kriging","nearest","ackley",5,1,560,24,0.001466,0.001814,0.030000,3.360000
"ordinary-kriging","nearest","ackley",5,1,580,25,0.000928,0.000549,0.040000,3.460000
"ordinary-kriging","nearest","ackley",5,1,600,26,0.000816,0.000532,0.040000,3.550000
"ordinary-kriging","nearest","ackley",5,1,620,27,0.000642,0.000231,0.040000,3.660000
"ordinary-kriging","nearest","ackley",5,1,640,28,0.000403,0.000191,0.050000,3.800000
"ordinary-kriging","nearest","ackley",5,1,660,29,0.000305,0.000150,0.050000,3.950000
"ordinary-kriging","nearest","ackley",5,1,680,30,0.000247,0.000129,0.040000,4.040000
"ordinary-kriging","nearest","ackley",5,1,700,31,0.000136,0.000059,0.030000,4.120000
"ordinary-kriging","nearest","ackley",5,1,720,32,0.000106,0.000065,0.030000,4.190000
"ordinary-kriging","nearest","ackley",5,1,740,33,0.000055,0.000020,0.030000,4.260000
"ordinary-kriging","nearest","ackley",5,1,760,34,0.000033,0.000016,0.030000,4.330000
"ordinary-kriging","nearest","ackley",5,1,780,35,0.000030,0.000012,0.030000,4.400000
"ordinary-kriging","nearest","ackley",5,1,800,36,0.000018,0.000006,0.030000,4.480000
"ordinary-kriging","nearest","ackley",5,1,820,37,0.000008,0.000003,0.030000,4.550000
"ordinary-kriging","nearest","ackley",5,1,840,38,0.000008,0.000004,0.020000,4.620000
"ordinary-kriging","nearest","ackley",5,1,860,39,0.000006,0.000002,0.030000,4.700000
"ordinary-kriging","nearest","ackley",5,1,880,40,0.000004,0.000001,0.030000,4.770000
"ordinary-kriging","nearest","ackley",5,1,900,41,0.000003,0.000001,0.030000,4.850000
"ordinary-kriging","nearest","ackley",5,1,920,42,0.000001,0.000000,0.030000,4.950000
"ordinary-kriging","nearest","ackley",5,1,940,43,0.000001,0.000001,0.060000,5.090000
"ordinary-kriging","nearest","ackley",5,1,960,44,0.000001,0.000000,0.050000,5.240000
"ordinary-kriging","nearest","ackley",5,1,980,45,0.000000,0.000000,0.060000,5.400000
"ordinary-kriging","nearest","ackley",5,1,1000,46,0.000000,0.000000,0.030000,5.510000
"ordinary-kriging","nearest","ackley",5,1,1020,47,0.000000,0.000000,0.040000,5.620000
"ordinary-kriging","nearest","ackley",5,1,1040,48,0.000000,0.000000,0.030000,5.700000
"ordinary-kriging","nearest","ackley",5,1,1060,49,0.000000,0.000000,0.030000,5.800000
"ordinary-kriging","nearest","ackley",5,1,1080,50,0.000000,0.000000,0.030000,5.890000
"ordinary-kriging","nearest","ackley",5,1,1100,51,0.000000,0.000000,0.040000,6.010000
"ordinary-kriging","nearest","ackley",5,1,1120,52,0.000000,0.000000,0.070000,6.170000
"ordinary-kriging","nearest","ackley",5,1,1140,53,0.000000,0.000000,0.080000,6.340000
"ordinary-kriging","nearest","ackley",5,1,1160,54,0.000000,0.000000,0.060000,6.490000
"ordinary-kriging","nearest","ackley",5,1,1180,55,0.000000,0.000000,0.060000,6.630000
"ordinary-kriging","nearest","ackley",5,1,1200,56,0.000000,0.000000,0.040000,6.730000
"ordinary-kriging","nearest","ackley",5,1,1220,57,0.000000,0.000000,0.030000,6.810000
"ordinary-kriging","nearest","ackley",5,1,1240,58,0.000000,0.000000,0.030000,6.890000
"ordinary-kriging","nearest","ackley",5,1,1260,59,0.000000,0.000000,0.030000,6.970000
"ordinary-kriging","nearest","ackley",5,1,1280,60,0.000000,0.000000,0.030000,7.050000
"ordinary-kriging","nearest","ackley",5,1,1300,61,0.000000,0.000000,0.030000,7.140000
"ordinary-kriging","nearest","ackley",5,1,1320,62,0.000000,0.000000,0.040000,7.220000
"ordinary-kriging","nearest","ackley",5,1,1340,63,0.000000,0.000000,0.030000,7.300000
"ordinary-kriging","nearest","ackley",5,1,1360,64,0.000000,0.000000,0.030000,7.380000
"ordinary-kriging","nearest","ackley",5,1,1380,65,0.000000,0.000000,0.030000,7.460000
"ordinary-kriging","nearest","ackley",5,1,1400,66,0.000000,0.000000,0.030000,7.540000
"ordinary-kriging","nearest","ackley",5,1,1420,67,0.000000,0.000000,0.030000,7.620000
"ordinary-kriging","nearest","ackley",5,1,1440,68,0.000000,0.000000,0.030000,7.700000
"ordinary-kriging","nearest","ackley",5,1,1460,69,0.000000,0.000000,0.040000,7.780000
"ordinary-kriging","nearest","ackley",5,1,1480,70,0.000000,0.000000,0.040000,7.860000
"ordinary-kriging","nearest","ackley",5,1,1500,71,0.000000,0.000000,0.030000,7.940000
"ordinary-kriging","nearest","ackley",5,1,1520,72,0.000000,0.000000,0.030000,8.020000
"ordinary-kriging","nearest","ackley",5,1,1540,73,0.000000,0.000000,0.030000,8.100000
"ordinary-kriging","nearest","ackley",5,1,1560,74,0.000000,0.000000,0.030000,8.180000
"ordinary-kriging","nearest","ackley",5,1,1580,75,0.000000,0.000000,0.030000,8.260000
"ordinary-kriging","nearest","ackley",5,1,1600,76,0.000000,0.000000,0.030000,8.340000
"ordinary-kriging","nearest","ackley",5,1,1620,77,0.000000,0.000000,0.040000,8.420000
"ordinary-kriging","nearest","ackley",5,1,1640,78,0.000000,0.000000,0.040000,8.500000
"ordinary-kriging","nearest","ackley",5,1,1660,79,0.000000,0.000000,0.030000,8.580000
"ordinary-kriging","nearest","ackley",5,1,1680,80,0.000000,0.000000,0.030000,8.660000
"ordinary-kriging","nearest","ackley",5,1,1700,81,0.000000,0.000000,0.030000,8.740000
"ordinary-kriging","nearest","ackley",5,1,1720,82,0.000000,0.000000,0.030000,8.820000
"ordinary-kriging","nearest","ackley",5,1,1740,83,0.000000,0.000000,0.030000,8.900000
"ordinary-kriging","nearest","ackley",5,1,1760,84,0.000000,0.000000,0.030000,8.980000
"ordinary-kriging","nearest","ackley",5,1,1780,85,0.000000,0.000000,0.030000,9.060000
"ordinary-kriging","nearest","ackley",5,1,1800,86,0.000000,0.000000,0.030000,9.140000
"ordinary-kriging","nearest","ackley",5,1,1820,87,0.000000,0.000000,0.040000,9.230000
"ordinary-kriging","nearest","ackley",5,1,1840,88,0.000000,0.000000,0.030000,9.320000
"ordinary-kriging","nearest","ackley",5,1,1860,89,0.000000,0.000000,0.080000,9.460000
"ordinary-kriging","nearest","ackley",5,1,1880,90,0.000000,0.000000,0.070000,9.610000
"ordinary-kriging","nearest","ackley",5,1,1900,91,0.000000,0.000000,0.050000,9.720000
"ordinary-kriging","nearest","ackley",5,1,1920,92,0.000000,0.000000,0.050000,9.850000
"ordinary-kriging","nearest","ackley",5,1,1940,93,0.000000,0.000000,0.060000,10.000000
"ordinary-kriging","nearest","ackley",5,1,1960,94,0.000000,0.000000,0.120000,10.270000
"ordinary-kriging","nearest","ackley",5,1,1980,95,0.000000,0.000000,0.040000,10.360000
"ordinary-kriging","nearest","ackley",5,1,2000,96,0.000000,0.000000,0.060000,10.520000
