METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","elipsoid",2,9,80,1,0.062023,0.000000
"DEbest","elipsoid",2,9,100,2,0.062023,0.000000
"DEbest","elipsoid",2,9,120,3,0.062023,0.000000
"DEbest","elipsoid",2,9,140,4,0.062023,0.000000
"DEbest","elipsoid",2,9,160,5,0.011732,0.000000
"DEbest","elipsoid",2,9,180,6,0.000917,0.000000
"DEbest","elipsoid",2,9,200,7,0.000917,0.000000
"DEbest","elipsoid",2,9,220,8,0.000917,0.000000
"DEbest","elipsoid",2,9,240,9,0.000917,0.000000
"DEbest","elipsoid",2,9,260,10,0.000917,0.000000
"DEbest","elipsoid",2,9,280,11,0.000917,0.000000
"DEbest","elipsoid",2,9,300,12,0.000917,0.000000
"DEbest","elipsoid",2,9,320,13,0.000239,0.000000
"DEbest","elipsoid",2,9,340,14,0.000011,0.000000
"DEbest","elipsoid",2,9,360,15,0.000011,0.000000
"DEbest","elipsoid",2,9,380,16,0.000004,0.000000
"DEbest","elipsoid",2,9,400,17,0.000004,0.000000
"DEbest","elipsoid",2,9,420,18,0.000004,0.000000
"DEbest","elipsoid",2,9,440,19,0.000003,0.000000
"DEbest","elipsoid",2,9,460,20,0.000002,0.000000
"DEbest","elipsoid",2,9,480,21,0.000002,0.000000
"DEbest","elipsoid",2,9,500,22,0.000000,0.000000
"DEbest","elipsoid",2,9,520,23,0.000000,0.010000
"DEbest","elipsoid",2,9,540,24,0.000000,0.010000
"DEbest","elipsoid",2,9,560,25,0.000000,0.010000
"DEbest","elipsoid",2,9,580,26,0.000000,0.010000
"DEbest","elipsoid",2,9,600,27,0.000000,0.010000
"DEbest","elipsoid",2,9,620,28,0.000000,0.010000
"DEbest","elipsoid",2,9,640,29,0.000000,0.010000
"DEbest","elipsoid",2,9,660,30,0.000000,0.010000
"DEbest","elipsoid",2,9,680,31,0.000000,0.010000
"DEbest","elipsoid",2,9,700,32,0.000000,0.010000
"DEbest","elipsoid",2,9,720,33,0.000000,0.010000
"DEbest","elipsoid",2,9,740,34,0.000000,0.010000
"DEbest","elipsoid",2,9,760,35,0.000000,0.010000
"DEbest","elipsoid",2,9,780,36,0.000000,0.010000
"DEbest","elipsoid",2,9,800,37,0.000000,0.010000
"DEbest","elipsoid",2,9,820,38,0.000000,0.010000
"DEbest","elipsoid",2,9,840,39,0.000000,0.010000
"DEbest","elipsoid",2,9,860,40,0.000000,0.010000
"DEbest","elipsoid",2,9,880,41,0.000000,0.010000
"DEbest","elipsoid",2,9,900,42,0.000000,0.010000
"DEbest","elipsoid",2,9,920,43,0.000000,0.010000
"DEbest","elipsoid",2,9,940,44,0.000000,0.010000
"DEbest","elipsoid",2,9,960,45,0.000000,0.010000
"DEbest","elipsoid",2,9,980,46,0.000000,0.010000
"DEbest","elipsoid",2,9,1000,47,0.000000,0.010000
