METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","stybtang",20,11,200,1,363.539873,0.000000
"DEbest","stybtang",20,11,250,2,363.539873,0.000000
"DEbest","stybtang",20,11,300,3,363.539873,0.000000
"DEbest","stybtang",20,11,350,4,363.539873,0.000000
"DEbest","stybtang",20,11,400,5,363.539873,0.000000
"DEbest","stybtang",20,11,450,6,363.539873,0.010000
"DEbest","stybtang",20,11,500,7,363.539873,0.010000
"DEbest","stybtang",20,11,550,8,363.539873,0.010000
"DEbest","stybtang",20,11,600,9,363.539873,0.010000
"DEbest","stybtang",20,11,650,10,311.517050,0.010000
"DEbest","stybtang",20,11,700,11,311.517050,0.010000
"DEbest","stybtang",20,11,750,12,309.200193,0.010000
"DEbest","stybtang",20,11,800,13,309.200193,0.010000
"DEbest","stybtang",20,11,850,14,309.200193,0.010000
"DEbest","stybtang",20,11,900,15,309.200193,0.020000
"DEbest","stybtang",20,11,950,16,257.190399,0.020000
"DEbest","stybtang",20,11,1000,17,257.190399,0.020000
"DEbest","stybtang",20,11,1050,18,257.190399,0.020000
"DEbest","stybtang",20,11,1100,19,257.190399,0.020000
"DEbest","stybtang",20,11,1150,20,257.190399,0.020000
"DEbest","stybtang",20,11,1200,21,257.190399,0.020000
"DEbest","stybtang",20,11,1250,22,257.190399,0.020000
"DEbest","stybtang",20,11,1300,23,257.190399,0.020000
"DEbest","stybtang",20,11,1350,24,257.190399,0.020000
"DEbest","stybtang",20,11,1400,25,257.190399,0.030000
"DEbest","stybtang",20,11,1450,26,257.190399,0.030000
"DEbest","stybtang",20,11,1500,27,249.208092,0.030000
"DEbest","stybtang",20,11,1550,28,249.208092,0.030000
"DEbest","stybtang",20,11,1600,29,249.208092,0.030000
"DEbest","stybtang",20,11,1650,30,249.208092,0.030000
"DEbest","stybtang",20,11,1700,31,249.208092,0.030000
"DEbest","stybtang",20,11,1750,32,249.208092,0.030000
"DEbest","stybtang",20,11,1800,33,249.208092,0.030000
"DEbest","stybtang",20,11,1850,34,240.252239,0.030000
"DEbest","stybtang",20,11,1900,35,240.252239,0.040000
"DEbest","stybtang",20,11,1950,36,235.069370,0.040000
"DEbest","stybtang",20,11,2000,37,207.121466,0.040000
"DEbest","stybtang",20,11,2050,38,207.121466,0.040000
"DEbest","stybtang",20,11,2100,39,207.121466,0.040000
"DEbest","stybtang",20,11,2150,40,207.121466,0.040000
"DEbest","stybtang",20,11,2200,41,207.121466,0.040000
"DEbest","stybtang",20,11,2250,42,207.121466,0.040000
"DEbest","stybtang",20,11,2300,43,207.121466,0.040000
"DEbest","stybtang",20,11,2350,44,207.121466,0.040000
"DEbest","stybtang",20,11,2400,45,207.121466,0.050000
"DEbest","stybtang",20,11,2450,46,207.121466,0.050000
"DEbest","stybtang",20,11,2500,47,207.121466,0.050000
"DEbest","stybtang",20,11,2550,48,207.121466,0.050000
"DEbest","stybtang",20,11,2600,49,175.885370,0.050000
"DEbest","stybtang",20,11,2650,50,175.885370,0.050000
"DEbest","stybtang",20,11,2700,51,147.697028,0.050000
"DEbest","stybtang",20,11,2750,52,147.697028,0.050000
"DEbest","stybtang",20,11,2800,53,147.697028,0.050000
"DEbest","stybtang",20,11,2850,54,147.697028,0.060000
"DEbest","stybtang",20,11,2900,55,147.697028,0.060000
"DEbest","stybtang",20,11,2950,56,147.697028,0.060000
"DEbest","stybtang",20,11,3000,57,147.697028,0.060000
"DEbest","stybtang",20,11,3050,58,147.697028,0.060000
"DEbest","stybtang",20,11,3100,59,147.697028,0.060000
"DEbest","stybtang",20,11,3150,60,137.360393,0.060000
"DEbest","stybtang",20,11,3200,61,137.360393,0.060000
"DEbest","stybtang",20,11,3250,62,137.360393,0.060000
"DEbest","stybtang",20,11,3300,63,133.340618,0.060000
"DEbest","stybtang",20,11,3350,64,131.830648,0.060000
"DEbest","stybtang",20,11,3400,65,131.830648,0.070000
"DEbest","stybtang",20,11,3450,66,122.860699,0.070000
"DEbest","stybtang",20,11,3500,67,122.860699,0.070000
"DEbest","stybtang",20,11,3550,68,122.860699,0.070000
"DEbest","stybtang",20,11,3600,69,102.724464,0.070000
"DEbest","stybtang",20,11,3650,70,102.724464,0.070000
"DEbest","stybtang",20,11,3700,71,102.724464,0.070000
"DEbest","stybtang",20,11,3750,72,91.010675,0.070000
"DEbest","stybtang",20,11,3800,73,91.010675,0.070000
"DEbest","stybtang",20,11,3850,74,83.687634,0.080000
"DEbest","stybtang",20,11,3900,75,83.687634,0.080000
"DEbest","stybtang",20,11,3950,76,72.826720,0.080000
"DEbest","stybtang",20,11,4000,77,72.826720,0.080000
"DEbest","stybtang",20,11,4050,78,56.007301,0.080000
"DEbest","stybtang",20,11,4100,79,56.007301,0.080000
"DEbest","stybtang",20,11,4150,80,56.007301,0.080000
"DEbest","stybtang",20,11,4200,81,56.007301,0.080000
"DEbest","stybtang",20,11,4250,82,56.007301,0.080000
"DEbest","stybtang",20,11,4300,83,56.007301,0.080000
"DEbest","stybtang",20,11,4350,84,53.002106,0.080000
"DEbest","stybtang",20,11,4400,85,43.493998,0.090000
"DEbest","stybtang",20,11,4450,86,43.493998,0.090000
"DEbest","stybtang",20,11,4500,87,42.510397,0.090000
"DEbest","stybtang",20,11,4550,88,32.280752,0.090000
"DEbest","stybtang",20,11,4600,89,32.280752,0.090000
"DEbest","stybtang",20,11,4650,90,32.280752,0.090000
