METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","dixonpr",10,15,80,1,11656.670096,0.000000
"DEbest","dixonpr",10,15,100,2,11656.670096,0.000000
"DEbest","dixonpr",10,15,120,3,11656.670096,0.000000
"DEbest","dixonpr",10,15,140,4,11656.670096,0.000000
"DEbest","dixonpr",10,15,160,5,11656.670096,0.000000
"DEbest","dixonpr",10,15,180,6,7546.246177,0.000000
"DEbest","dixonpr",10,15,200,7,4162.373132,0.000000
"DEbest","dixonpr",10,15,220,8,1137.710996,0.000000
"DEbest","dixonpr",10,15,240,9,437.814291,0.000000
"DEbest","dixonpr",10,15,260,10,437.814291,0.000000
"DEbest","dixonpr",10,15,280,11,437.814291,0.000000
"DEbest","dixonpr",10,15,300,12,437.814291,0.000000
"DEbest","dixonpr",10,15,320,13,362.760911,0.000000
"DEbest","dixonpr",10,15,340,14,353.137574,0.000000
"DEbest","dixonpr",10,15,360,15,278.536141,0.000000
"DEbest","dixonpr",10,15,380,16,278.536141,0.000000
"DEbest","dixonpr",10,15,400,17,278.536141,0.000000
"DEbest","dixonpr",10,15,420,18,278.536141,0.000000
"DEbest","dixonpr",10,15,440,19,236.927750,0.000000
"DEbest","dixonpr",10,15,460,20,127.836171,0.000000
"DEbest","dixonpr",10,15,480,21,65.032986,0.000000
"DEbest","dixonpr",10,15,500,22,59.930062,0.000000
"DEbest","dixonpr",10,15,520,23,59.930062,0.000000
"DEbest","dixonpr",10,15,540,24,58.158960,0.000000
"DEbest","dixonpr",10,15,560,25,50.579529,0.000000
"DEbest","dixonpr",10,15,580,26,42.171355,0.010000
"DEbest","dixonpr",10,15,600,27,14.770725,0.010000
"DEbest","dixonpr",10,15,620,28,14.770725,0.010000
"DEbest","dixonpr",10,15,640,29,8.719131,0.010000
"DEbest","dixonpr",10,15,660,30,8.719131,0.010000
"DEbest","dixonpr",10,15,680,31,8.719131,0.010000
"DEbest","dixonpr",10,15,700,32,8.719131,0.010000
"DEbest","dixonpr",10,15,720,33,6.026112,0.010000
"DEbest","dixonpr",10,15,740,34,6.026112,0.010000
"DEbest","dixonpr",10,15,760,35,6.026112,0.010000
"DEbest","dixonpr",10,15,780,36,4.184262,0.010000
"DEbest","dixonpr",10,15,800,37,4.184262,0.010000
"DEbest","dixonpr",10,15,820,38,2.202998,0.010000
"DEbest","dixonpr",10,15,840,39,1.785463,0.010000
"DEbest","dixonpr",10,15,860,40,1.785463,0.010000
"DEbest","dixonpr",10,15,880,41,1.785463,0.010000
"DEbest","dixonpr",10,15,900,42,1.785463,0.010000
"DEbest","dixonpr",10,15,920,43,1.785463,0.010000
"DEbest","dixonpr",10,15,940,44,1.503443,0.010000
"DEbest","dixonpr",10,15,960,45,1.207517,0.010000
"DEbest","dixonpr",10,15,980,46,1.207517,0.010000
"DEbest","dixonpr",10,15,1000,47,1.148646,0.010000
"DEbest","dixonpr",10,15,1020,48,1.129893,0.010000
"DEbest","dixonpr",10,15,1040,49,0.973048,0.010000
"DEbest","dixonpr",10,15,1060,50,0.973048,0.010000
"DEbest","dixonpr",10,15,1080,51,0.936194,0.010000
"DEbest","dixonpr",10,15,1100,52,0.840826,0.010000
"DEbest","dixonpr",10,15,1120,53,0.788660,0.010000
"DEbest","dixonpr",10,15,1140,54,0.788660,0.020000
"DEbest","dixonpr",10,15,1160,55,0.750765,0.020000
"DEbest","dixonpr",10,15,1180,56,0.730481,0.020000
"DEbest","dixonpr",10,15,1200,57,0.722940,0.020000
"DEbest","dixonpr",10,15,1220,58,0.722940,0.020000
"DEbest","dixonpr",10,15,1240,59,0.707630,0.020000
"DEbest","dixonpr",10,15,1260,60,0.688617,0.020000
"DEbest","dixonpr",10,15,1280,61,0.688617,0.020000
"DEbest","dixonpr",10,15,1300,62,0.688617,0.020000
"DEbest","dixonpr",10,15,1320,63,0.688617,0.020000
"DEbest","dixonpr",10,15,1340,64,0.684648,0.020000
"DEbest","dixonpr",10,15,1360,65,0.683002,0.020000
"DEbest","dixonpr",10,15,1380,66,0.678442,0.020000
"DEbest","dixonpr",10,15,1400,67,0.678442,0.020000
"DEbest","dixonpr",10,15,1420,68,0.678083,0.020000
"DEbest","dixonpr",10,15,1440,69,0.674855,0.020000
"DEbest","dixonpr",10,15,1460,70,0.674855,0.020000
"DEbest","dixonpr",10,15,1480,71,0.674855,0.020000
"DEbest","dixonpr",10,15,1500,72,0.672764,0.020000
"DEbest","dixonpr",10,15,1520,73,0.672337,0.020000
"DEbest","dixonpr",10,15,1540,74,0.672337,0.020000
"DEbest","dixonpr",10,15,1560,75,0.671745,0.020000
"DEbest","dixonpr",10,15,1580,76,0.671248,0.020000
"DEbest","dixonpr",10,15,1600,77,0.671248,0.020000
"DEbest","dixonpr",10,15,1620,78,0.670842,0.020000
"DEbest","dixonpr",10,15,1640,79,0.670515,0.020000
"DEbest","dixonpr",10,15,1660,80,0.670515,0.020000
"DEbest","dixonpr",10,15,1680,81,0.670515,0.030000
"DEbest","dixonpr",10,15,1700,82,0.670052,0.030000
"DEbest","dixonpr",10,15,1720,83,0.669994,0.030000
"DEbest","dixonpr",10,15,1740,84,0.669810,0.030000
"DEbest","dixonpr",10,15,1760,85,0.669810,0.030000
"DEbest","dixonpr",10,15,1780,86,0.669493,0.030000
"DEbest","dixonpr",10,15,1800,87,0.668694,0.030000
"DEbest","dixonpr",10,15,1820,88,0.668611,0.030000
"DEbest","dixonpr",10,15,1840,89,0.668144,0.030000
"DEbest","dixonpr",10,15,1860,90,0.667838,0.030000
"DEbest","dixonpr",10,15,1880,91,0.667804,0.030000
"DEbest","dixonpr",10,15,1900,92,0.667121,0.030000
"DEbest","dixonpr",10,15,1920,93,0.667070,0.030000
"DEbest","dixonpr",10,15,1940,94,0.666973,0.030000
"DEbest","dixonpr",10,15,1960,95,0.666961,0.030000
"DEbest","dixonpr",10,15,1980,96,0.666951,0.030000
"DEbest","dixonpr",10,15,2000,97,0.666951,0.030000
"DEbest","dixonpr",10,15,2020,98,0.666951,0.030000
"DEbest","dixonpr",10,15,2040,99,0.666881,0.030000
"DEbest","dixonpr",10,15,2060,100,0.666858,0.030000
"DEbest","dixonpr",10,15,2080,101,0.666811,0.030000
"DEbest","dixonpr",10,15,2100,102,0.666811,0.030000
"DEbest","dixonpr",10,15,2120,103,0.666800,0.030000
"DEbest","dixonpr",10,15,2140,104,0.666795,0.030000
"DEbest","dixonpr",10,15,2160,105,0.666713,0.030000
"DEbest","dixonpr",10,15,2180,106,0.666713,0.030000
"DEbest","dixonpr",10,15,2200,107,0.666695,0.030000
"DEbest","dixonpr",10,15,2220,108,0.666694,0.040000
"DEbest","dixonpr",10,15,2240,109,0.666692,0.040000
"DEbest","dixonpr",10,15,2260,110,0.666692,0.040000
"DEbest","dixonpr",10,15,2280,111,0.666692,0.040000
"DEbest","dixonpr",10,15,2300,112,0.666684,0.040000
"DEbest","dixonpr",10,15,2320,113,0.666680,0.040000
"DEbest","dixonpr",10,15,2340,114,0.666680,0.040000
"DEbest","dixonpr",10,15,2360,115,0.666674,0.040000
"DEbest","dixonpr",10,15,2380,116,0.666674,0.040000
"DEbest","dixonpr",10,15,2400,117,0.666674,0.040000
"DEbest","dixonpr",10,15,2420,118,0.666673,0.040000
"DEbest","dixonpr",10,15,2440,119,0.666673,0.040000
"DEbest","dixonpr",10,15,2460,120,0.666671,0.040000
"DEbest","dixonpr",10,15,2480,121,0.666671,0.040000
"DEbest","dixonpr",10,15,2500,122,0.666671,0.040000
"DEbest","dixonpr",10,15,2520,123,0.666671,0.040000
"DEbest","dixonpr",10,15,2540,124,0.666671,0.040000
"DEbest","dixonpr",10,15,2560,125,0.666670,0.040000
"DEbest","dixonpr",10,15,2580,126,0.666670,0.040000
"DEbest","dixonpr",10,15,2600,127,0.666670,0.040000
"DEbest","dixonpr",10,15,2620,128,0.666670,0.040000
"DEbest","dixonpr",10,15,2640,129,0.666670,0.040000
"DEbest","dixonpr",10,15,2660,130,0.666670,0.040000
"DEbest","dixonpr",10,15,2680,131,0.666669,0.040000
"DEbest","dixonpr",10,15,2700,132,0.666669,0.040000
"DEbest","dixonpr",10,15,2720,133,0.666669,0.040000
"DEbest","dixonpr",10,15,2740,134,0.666669,0.040000
"DEbest","dixonpr",10,15,2760,135,0.666669,0.050000
"DEbest","dixonpr",10,15,2780,136,0.666669,0.050000
"DEbest","dixonpr",10,15,2800,137,0.666669,0.050000
"DEbest","dixonpr",10,15,2820,138,0.666669,0.050000
"DEbest","dixonpr",10,15,2840,139,0.666669,0.050000
"DEbest","dixonpr",10,15,2860,140,0.666668,0.050000
"DEbest","dixonpr",10,15,2880,141,0.666668,0.050000
"DEbest","dixonpr",10,15,2900,142,0.666668,0.050000
"DEbest","dixonpr",10,15,2920,143,0.666668,0.050000
"DEbest","dixonpr",10,15,2940,144,0.666668,0.050000
"DEbest","dixonpr",10,15,2960,145,0.666668,0.050000
"DEbest","dixonpr",10,15,2980,146,0.666667,0.050000
"DEbest","dixonpr",10,15,3000,147,0.666667,0.050000
