METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","zakharov",5,12,80,1,59.941880,0.000000
"DEbest","zakharov",5,12,100,2,59.941880,0.000000
"DEbest","zakharov",5,12,120,3,3.963628,0.000000
"DEbest","zakharov",5,12,140,4,3.963628,0.000000
"DEbest","zakharov",5,12,160,5,3.963628,0.000000
"DEbest","zakharov",5,12,180,6,3.963628,0.000000
"DEbest","zakharov",5,12,200,7,3.963628,0.000000
"DEbest","zakharov",5,12,220,8,3.963628,0.000000
"DEbest","zakharov",5,12,240,9,3.963628,0.000000
"DEbest","zakharov",5,12,260,10,3.963628,0.000000
"DEbest","zakharov",5,12,280,11,3.963628,0.000000
"DEbest","zakharov",5,12,300,12,3.963628,0.000000
"DEbest","zakharov",5,12,320,13,3.963628,0.000000
"DEbest","zakharov",5,12,340,14,3.963628,0.010000
"DEbest","zakharov",5,12,360,15,3.963628,0.010000
"DEbest","zakharov",5,12,380,16,2.065243,0.010000
"DEbest","zakharov",5,12,400,17,2.065243,0.010000
"DEbest","zakharov",5,12,420,18,2.065243,0.010000
"DEbest","zakharov",5,12,440,19,2.065243,0.010000
"DEbest","zakharov",5,12,460,20,2.065243,0.010000
"DEbest","zakharov",5,12,480,21,2.065243,0.010000
"DEbest","zakharov",5,12,500,22,2.065243,0.010000
"DEbest","zakharov",5,12,520,23,2.065243,0.010000
"DEbest","zakharov",5,12,540,24,2.065243,0.010000
"DEbest","zakharov",5,12,560,25,1.040356,0.010000
"DEbest","zakharov",5,12,580,26,0.928627,0.010000
"DEbest","zakharov",5,12,600,27,0.928627,0.010000
"DEbest","zakharov",5,12,620,28,0.928627,0.010000
"DEbest","zakharov",5,12,640,29,0.928627,0.010000
"DEbest","zakharov",5,12,660,30,0.928627,0.010000
"DEbest","zakharov",5,12,680,31,0.428819,0.010000
"DEbest","zakharov",5,12,700,32,0.428819,0.010000
"DEbest","zakharov",5,12,720,33,0.428819,0.010000
"DEbest","zakharov",5,12,740,34,0.428819,0.010000
"DEbest","zakharov",5,12,760,35,0.428819,0.010000
"DEbest","zakharov",5,12,780,36,0.327314,0.010000
"DEbest","zakharov",5,12,800,37,0.327314,0.010000
"DEbest","zakharov",5,12,820,38,0.327314,0.010000
"DEbest","zakharov",5,12,840,39,0.326987,0.010000
"DEbest","zakharov",5,12,860,40,0.326987,0.010000
"DEbest","zakharov",5,12,880,41,0.183739,0.010000
"DEbest","zakharov",5,12,900,42,0.094395,0.020000
"DEbest","zakharov",5,12,920,43,0.094395,0.020000
"DEbest","zakharov",5,12,940,44,0.072456,0.020000
"DEbest","zakharov",5,12,960,45,0.063243,0.020000
"DEbest","zakharov",5,12,980,46,0.063243,0.020000
"DEbest","zakharov",5,12,1000,47,0.030237,0.020000
"DEbest","zakharov",5,12,1020,48,0.025282,0.020000
"DEbest","zakharov",5,12,1040,49,0.012599,0.020000
