METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","rastrigin",2,20,80,1,2.527078,0.000000
"DEbest","rastrigin",2,20,100,2,2.527078,0.000000
"DEbest","rastrigin",2,20,120,3,2.527078,0.000000
"DEbest","rastrigin",2,20,140,4,2.527078,0.000000
"DEbest","rastrigin",2,20,160,5,2.527078,0.000000
"DEbest","rastrigin",2,20,180,6,2.527078,0.000000
"DEbest","rastrigin",2,20,200,7,1.520613,0.010000
"DEbest","rastrigin",2,20,220,8,1.292509,0.010000
"DEbest","rastrigin",2,20,240,9,1.027058,0.010000
"DEbest","rastrigin",2,20,260,10,1.027058,0.010000
"DEbest","rastrigin",2,20,280,11,1.027058,0.010000
"DEbest","rastrigin",2,20,300,12,1.027058,0.010000
"DEbest","rastrigin",2,20,320,13,0.131372,0.010000
"DEbest","rastrigin",2,20,340,14,0.038092,0.010000
"DEbest","rastrigin",2,20,360,15,0.038092,0.010000
"DEbest","rastrigin",2,20,380,16,0.038092,0.010000
"DEbest","rastrigin",2,20,400,17,0.017777,0.010000
"DEbest","rastrigin",2,20,420,18,0.012117,0.010000
"DEbest","rastrigin",2,20,440,19,0.012117,0.010000
"DEbest","rastrigin",2,20,460,20,0.000975,0.010000
"DEbest","rastrigin",2,20,480,21,0.000537,0.010000
"DEbest","rastrigin",2,20,500,22,0.000499,0.010000
"DEbest","rastrigin",2,20,520,23,0.000499,0.010000
"DEbest","rastrigin",2,20,540,24,0.000499,0.010000
"DEbest","rastrigin",2,20,560,25,0.000147,0.010000
"DEbest","rastrigin",2,20,580,26,0.000141,0.010000
"DEbest","rastrigin",2,20,600,27,0.000003,0.010000
"DEbest","rastrigin",2,20,620,28,0.000003,0.010000
"DEbest","rastrigin",2,20,640,29,0.000003,0.010000
"DEbest","rastrigin",2,20,660,30,0.000003,0.010000
"DEbest","rastrigin",2,20,680,31,0.000001,0.010000
"DEbest","rastrigin",2,20,700,32,0.000000,0.010000
"DEbest","rastrigin",2,20,720,33,0.000000,0.010000
"DEbest","rastrigin",2,20,740,34,0.000000,0.010000
"DEbest","rastrigin",2,20,760,35,0.000000,0.010000
"DEbest","rastrigin",2,20,780,36,0.000000,0.020000
"DEbest","rastrigin",2,20,800,37,0.000000,0.020000
"DEbest","rastrigin",2,20,820,38,0.000000,0.020000
"DEbest","rastrigin",2,20,840,39,0.000000,0.020000
"DEbest","rastrigin",2,20,860,40,0.000000,0.020000
"DEbest","rastrigin",2,20,880,41,0.000000,0.020000
"DEbest","rastrigin",2,20,900,42,0.000000,0.020000
"DEbest","rastrigin",2,20,920,43,0.000000,0.020000
"DEbest","rastrigin",2,20,940,44,0.000000,0.020000
"DEbest","rastrigin",2,20,960,45,0.000000,0.020000
"DEbest","rastrigin",2,20,980,46,0.000000,0.020000
"DEbest","rastrigin",2,20,1000,47,0.000000,0.020000
