METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","stybtang",20,6,200,1,415.429309,0.000000
"DEbest","stybtang",20,6,250,2,405.129188,0.000000
"DEbest","stybtang",20,6,300,3,301.351801,0.000000
"DEbest","stybtang",20,6,350,4,301.351801,0.000000
"DEbest","stybtang",20,6,400,5,301.351801,0.000000
"DEbest","stybtang",20,6,450,6,301.351801,0.010000
"DEbest","stybtang",20,6,500,7,301.351801,0.010000
"DEbest","stybtang",20,6,550,8,301.351801,0.010000
"DEbest","stybtang",20,6,600,9,301.351801,0.010000
"DEbest","stybtang",20,6,650,10,301.351801,0.010000
"DEbest","stybtang",20,6,700,11,301.351801,0.010000
"DEbest","stybtang",20,6,750,12,301.351801,0.010000
"DEbest","stybtang",20,6,800,13,301.351801,0.010000
"DEbest","stybtang",20,6,850,14,301.351801,0.020000
"DEbest","stybtang",20,6,900,15,301.351801,0.020000
"DEbest","stybtang",20,6,950,16,301.351801,0.020000
"DEbest","stybtang",20,6,1000,17,301.351801,0.020000
"DEbest","stybtang",20,6,1050,18,301.351801,0.020000
"DEbest","stybtang",20,6,1100,19,301.351801,0.020000
"DEbest","stybtang",20,6,1150,20,290.706853,0.020000
"DEbest","stybtang",20,6,1200,21,290.706853,0.030000
"DEbest","stybtang",20,6,1250,22,290.706853,0.030000
"DEbest","stybtang",20,6,1300,23,290.706853,0.030000
"DEbest","stybtang",20,6,1350,24,262.414681,0.030000
"DEbest","stybtang",20,6,1400,25,262.414681,0.030000
"DEbest","stybtang",20,6,1450,26,262.414681,0.030000
"DEbest","stybtang",20,6,1500,27,262.414681,0.040000
"DEbest","stybtang",20,6,1550,28,262.414681,0.040000
"DEbest","stybtang",20,6,1600,29,262.414681,0.040000
"DEbest","stybtang",20,6,1650,30,253.977879,0.040000
"DEbest","stybtang",20,6,1700,31,253.977879,0.040000
"DEbest","stybtang",20,6,1750,32,253.977879,0.040000
"DEbest","stybtang",20,6,1800,33,253.977879,0.050000
"DEbest","stybtang",20,6,1850,34,210.274349,0.050000
"DEbest","stybtang",20,6,1900,35,210.274349,0.050000
"DEbest","stybtang",20,6,1950,36,210.274349,0.050000
"DEbest","stybtang",20,6,2000,37,195.393018,0.060000
"DEbest","stybtang",20,6,2050,38,195.393018,0.060000
"DEbest","stybtang",20,6,2100,39,195.393018,0.060000
"DEbest","stybtang",20,6,2150,40,195.393018,0.060000
"DEbest","stybtang",20,6,2200,41,195.393018,0.060000
"DEbest","stybtang",20,6,2250,42,195.393018,0.060000
"DEbest","stybtang",20,6,2300,43,164.954823,0.060000
"DEbest","stybtang",20,6,2350,44,146.939823,0.060000
"DEbest","stybtang",20,6,2400,45,146.225668,0.070000
"DEbest","stybtang",20,6,2450,46,146.225668,0.070000
"DEbest","stybtang",20,6,2500,47,146.225668,0.070000
"DEbest","stybtang",20,6,2550,48,146.225668,0.070000
"DEbest","stybtang",20,6,2600,49,146.225668,0.080000
"DEbest","stybtang",20,6,2650,50,143.723019,0.080000
"DEbest","stybtang",20,6,2700,51,143.723019,0.080000
"DEbest","stybtang",20,6,2750,52,125.059058,0.080000
"DEbest","stybtang",20,6,2800,53,117.296518,0.080000
"DEbest","stybtang",20,6,2850,54,117.296518,0.090000
"DEbest","stybtang",20,6,2900,55,77.878950,0.090000
"DEbest","stybtang",20,6,2950,56,77.878950,0.090000
"DEbest","stybtang",20,6,3000,57,77.878950,0.090000
"DEbest","stybtang",20,6,3050,58,77.878950,0.090000
"DEbest","stybtang",20,6,3100,59,77.878950,0.090000
"DEbest","stybtang",20,6,3150,60,77.878950,0.090000
"DEbest","stybtang",20,6,3200,61,76.675345,0.090000
"DEbest","stybtang",20,6,3250,62,69.373423,0.090000
"DEbest","stybtang",20,6,3300,63,69.373423,0.090000
"DEbest","stybtang",20,6,3350,64,60.888924,0.100000
"DEbest","stybtang",20,6,3400,65,60.888924,0.100000
"DEbest","stybtang",20,6,3450,66,57.541958,0.100000
"DEbest","stybtang",20,6,3500,67,57.541958,0.100000
"DEbest","stybtang",20,6,3550,68,52.027846,0.100000
"DEbest","stybtang",20,6,3600,69,49.786212,0.100000
"DEbest","stybtang",20,6,3650,70,42.292602,0.100000
