METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","stybtang",10,8,80,1,139.658228,0.000000
"DEbest","stybtang",10,8,100,2,139.658228,0.010000
"DEbest","stybtang",10,8,120,3,139.658228,0.010000
"DEbest","stybtang",10,8,140,4,139.658228,0.010000
"DEbest","stybtang",10,8,160,5,139.658228,0.010000
"DEbest","stybtang",10,8,180,6,135.894711,0.010000
"DEbest","stybtang",10,8,200,7,135.894711,0.010000
"DEbest","stybtang",10,8,220,8,126.206668,0.020000
"DEbest","stybtang",10,8,240,9,123.157440,0.020000
"DEbest","stybtang",10,8,260,10,123.157440,0.020000
"DEbest","stybtang",10,8,280,11,123.157440,0.020000
"DEbest","stybtang",10,8,300,12,118.314438,0.020000
"DEbest","stybtang",10,8,320,13,118.314438,0.020000
"DEbest","stybtang",10,8,340,14,108.132856,0.020000
"DEbest","stybtang",10,8,360,15,108.132856,0.020000
"DEbest","stybtang",10,8,380,16,83.404770,0.020000
"DEbest","stybtang",10,8,400,17,83.404770,0.020000
"DEbest","stybtang",10,8,420,18,83.404770,0.030000
"DEbest","stybtang",10,8,440,19,83.404770,0.030000
"DEbest","stybtang",10,8,460,20,82.506415,0.030000
"DEbest","stybtang",10,8,480,21,82.506415,0.030000
"DEbest","stybtang",10,8,500,22,82.506415,0.030000
"DEbest","stybtang",10,8,520,23,69.786254,0.030000
"DEbest","stybtang",10,8,540,24,50.080495,0.030000
"DEbest","stybtang",10,8,560,25,44.876770,0.030000
"DEbest","stybtang",10,8,580,26,38.853011,0.030000
"DEbest","stybtang",10,8,600,27,38.853011,0.030000
"DEbest","stybtang",10,8,620,28,29.582364,0.030000
"DEbest","stybtang",10,8,640,29,29.582364,0.030000
"DEbest","stybtang",10,8,660,30,29.582364,0.030000
"DEbest","stybtang",10,8,680,31,29.582364,0.030000
"DEbest","stybtang",10,8,700,32,27.410419,0.030000
"DEbest","stybtang",10,8,720,33,26.998996,0.030000
"DEbest","stybtang",10,8,740,34,24.749846,0.040000
"DEbest","stybtang",10,8,760,35,24.375266,0.040000
"DEbest","stybtang",10,8,780,36,22.215403,0.040000
"DEbest","stybtang",10,8,800,37,18.126743,0.040000
"DEbest","stybtang",10,8,820,38,16.623512,0.040000
"DEbest","stybtang",10,8,840,39,16.623512,0.040000
"DEbest","stybtang",10,8,860,40,16.623512,0.040000
"DEbest","stybtang",10,8,880,41,16.589216,0.040000
"DEbest","stybtang",10,8,900,42,16.166161,0.040000
"DEbest","stybtang",10,8,920,43,15.247989,0.040000
"DEbest","stybtang",10,8,940,44,15.247989,0.040000
"DEbest","stybtang",10,8,960,45,15.247989,0.040000
"DEbest","stybtang",10,8,980,46,14.986764,0.040000
"DEbest","stybtang",10,8,1000,47,14.943759,0.040000
"DEbest","stybtang",10,8,1020,48,14.943759,0.040000
"DEbest","stybtang",10,8,1040,49,14.826652,0.040000
"DEbest","stybtang",10,8,1060,50,14.440423,0.040000
"DEbest","stybtang",10,8,1080,51,14.440423,0.040000
"DEbest","stybtang",10,8,1100,52,14.296713,0.040000
"DEbest","stybtang",10,8,1120,53,14.296713,0.040000
"DEbest","stybtang",10,8,1140,54,14.296713,0.040000
"DEbest","stybtang",10,8,1160,55,14.296713,0.040000
"DEbest","stybtang",10,8,1180,56,14.270751,0.040000
"DEbest","stybtang",10,8,1200,57,14.221584,0.040000
"DEbest","stybtang",10,8,1220,58,14.221584,0.040000
"DEbest","stybtang",10,8,1240,59,14.221584,0.040000
"DEbest","stybtang",10,8,1260,60,14.205244,0.050000
"DEbest","stybtang",10,8,1280,61,14.191098,0.050000
"DEbest","stybtang",10,8,1300,62,14.171099,0.050000
"DEbest","stybtang",10,8,1320,63,14.171099,0.050000
"DEbest","stybtang",10,8,1340,64,14.171099,0.050000
"DEbest","stybtang",10,8,1360,65,14.161541,0.050000
"DEbest","stybtang",10,8,1380,66,14.161541,0.050000
"DEbest","stybtang",10,8,1400,67,14.153655,0.050000
"DEbest","stybtang",10,8,1420,68,14.149548,0.050000
"DEbest","stybtang",10,8,1440,69,14.147377,0.050000
"DEbest","stybtang",10,8,1460,70,14.147377,0.050000
"DEbest","stybtang",10,8,1480,71,14.143076,0.050000
"DEbest","stybtang",10,8,1500,72,14.143076,0.050000
"DEbest","stybtang",10,8,1520,73,14.141970,0.050000
"DEbest","stybtang",10,8,1540,74,14.139235,0.050000
"DEbest","stybtang",10,8,1560,75,14.139235,0.050000
"DEbest","stybtang",10,8,1580,76,14.139235,0.050000
"DEbest","stybtang",10,8,1600,77,14.137678,0.060000
"DEbest","stybtang",10,8,1620,78,14.137208,0.060000
"DEbest","stybtang",10,8,1640,79,14.136811,0.060000
"DEbest","stybtang",10,8,1660,80,14.136447,0.060000
"DEbest","stybtang",10,8,1680,81,14.136143,0.060000
"DEbest","stybtang",10,8,1700,82,14.136143,0.060000
"DEbest","stybtang",10,8,1720,83,14.136052,0.060000
"DEbest","stybtang",10,8,1740,84,14.135878,0.060000
"DEbest","stybtang",10,8,1760,85,14.135878,0.060000
"DEbest","stybtang",10,8,1780,86,14.135690,0.060000
"DEbest","stybtang",10,8,1800,87,14.135376,0.060000
"DEbest","stybtang",10,8,1820,88,14.135369,0.070000
"DEbest","stybtang",10,8,1840,89,14.135244,0.070000
"DEbest","stybtang",10,8,1860,90,14.135173,0.070000
"DEbest","stybtang",10,8,1880,91,14.135160,0.070000
"DEbest","stybtang",10,8,1900,92,14.135064,0.070000
"DEbest","stybtang",10,8,1920,93,14.135064,0.070000
