METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","perm0db",10,11,80,1,127529874292472037376.000000,0.000000
"DEbest","perm0db",10,11,100,2,32559572839337107456.000000,0.000000
"DEbest","perm0db",10,11,120,3,313415862703883456.000000,0.000000
"DEbest","perm0db",10,11,140,4,313415862703883456.000000,0.000000
"DEbest","perm0db",10,11,160,5,313415862703883456.000000,0.000000
"DEbest","perm0db",10,11,180,6,23838626438175164.000000,0.000000
"DEbest","perm0db",10,11,200,7,80522880970362.453125,0.000000
"DEbest","perm0db",10,11,220,8,80522880970362.453125,0.000000
"DEbest","perm0db",10,11,240,9,80522880970362.453125,0.000000
"DEbest","perm0db",10,11,260,10,338405605525.773560,0.010000
"DEbest","perm0db",10,11,280,11,338405605525.773560,0.010000
"DEbest","perm0db",10,11,300,12,338405605525.773560,0.010000
"DEbest","perm0db",10,11,320,13,338405605525.773560,0.010000
"DEbest","perm0db",10,11,340,14,2141660152.353714,0.010000
"DEbest","perm0db",10,11,360,15,232753670.102531,0.010000
"DEbest","perm0db",10,11,380,16,28648321.809050,0.010000
"DEbest","perm0db",10,11,400,17,28648321.809050,0.010000
"DEbest","perm0db",10,11,420,18,4479208.162784,0.010000
"DEbest","perm0db",10,11,440,19,1401506.893719,0.010000
"DEbest","perm0db",10,11,460,20,182915.163523,0.010000
"DEbest","perm0db",10,11,480,21,182915.163523,0.020000
"DEbest","perm0db",10,11,500,22,44743.828469,0.020000
"DEbest","perm0db",10,11,520,23,30926.640079,0.020000
"DEbest","perm0db",10,11,540,24,30926.640079,0.020000
"DEbest","perm0db",10,11,560,25,4090.533363,0.020000
"DEbest","perm0db",10,11,580,26,4090.533363,0.020000
"DEbest","perm0db",10,11,600,27,2533.311022,0.020000
"DEbest","perm0db",10,11,620,28,2533.311022,0.020000
"DEbest","perm0db",10,11,640,29,878.038707,0.020000
"DEbest","perm0db",10,11,660,30,404.779614,0.020000
