METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","levy",20,17,200,1,108.019709,0.000000
"DEbest","levy",20,17,250,2,99.871181,0.000000
"DEbest","levy",20,17,300,3,72.544425,0.000000
"DEbest","levy",20,17,350,4,62.623973,0.000000
"DEbest","levy",20,17,400,5,62.623973,0.000000
"DEbest","levy",20,17,450,6,62.623973,0.000000
"DEbest","levy",20,17,500,7,62.623973,0.010000
"DEbest","levy",20,17,550,8,62.623973,0.010000
"DEbest","levy",20,17,600,9,62.623973,0.010000
"DEbest","levy",20,17,650,10,62.623973,0.010000
"DEbest","levy",20,17,700,11,59.083158,0.010000
"DEbest","levy",20,17,750,12,59.083158,0.010000
"DEbest","levy",20,17,800,13,59.083158,0.010000
"DEbest","levy",20,17,850,14,59.083158,0.020000
"DEbest","levy",20,17,900,15,58.227631,0.020000
"DEbest","levy",20,17,950,16,57.455749,0.020000
"DEbest","levy",20,17,1000,17,55.026017,0.020000
"DEbest","levy",20,17,1050,18,55.026017,0.020000
"DEbest","levy",20,17,1100,19,43.548909,0.020000
"DEbest","levy",20,17,1150,20,33.485893,0.030000
"DEbest","levy",20,17,1200,21,33.485893,0.030000
"DEbest","levy",20,17,1250,22,32.220424,0.030000
"DEbest","levy",20,17,1300,23,32.220424,0.030000
"DEbest","levy",20,17,1350,24,19.676971,0.030000
"DEbest","levy",20,17,1400,25,19.676971,0.030000
"DEbest","levy",20,17,1450,26,19.676971,0.030000
"DEbest","levy",20,17,1500,27,19.676971,0.040000
"DEbest","levy",20,17,1550,28,19.676971,0.040000
"DEbest","levy",20,17,1600,29,19.676971,0.040000
"DEbest","levy",20,17,1650,30,19.676971,0.040000
"DEbest","levy",20,17,1700,31,19.676971,0.040000
"DEbest","levy",20,17,1750,32,19.105268,0.040000
"DEbest","levy",20,17,1800,33,9.049165,0.050000
"DEbest","levy",20,17,1850,34,9.049165,0.050000
"DEbest","levy",20,17,1900,35,8.101294,0.050000
"DEbest","levy",20,17,1950,36,8.101294,0.050000
"DEbest","levy",20,17,2000,37,8.101294,0.050000
"DEbest","levy",20,17,2050,38,7.633731,0.050000
"DEbest","levy",20,17,2100,39,7.633731,0.050000
"DEbest","levy",20,17,2150,40,7.633731,0.060000
"DEbest","levy",20,17,2200,41,7.633731,0.060000
"DEbest","levy",20,17,2250,42,6.304514,0.060000
"DEbest","levy",20,17,2300,43,6.304514,0.060000
"DEbest","levy",20,17,2350,44,6.304514,0.060000
"DEbest","levy",20,17,2400,45,6.304514,0.060000
"DEbest","levy",20,17,2450,46,6.273224,0.060000
"DEbest","levy",20,17,2500,47,5.139678,0.070000
"DEbest","levy",20,17,2550,48,5.139678,0.070000
"DEbest","levy",20,17,2600,49,5.139678,0.070000
"DEbest","levy",20,17,2650,50,5.139678,0.070000
"DEbest","levy",20,17,2700,51,4.130972,0.070000
"DEbest","levy",20,17,2750,52,3.283995,0.070000
"DEbest","levy",20,17,2800,53,3.283995,0.080000
"DEbest","levy",20,17,2850,54,3.145293,0.080000
"DEbest","levy",20,17,2900,55,3.145293,0.080000
"DEbest","levy",20,17,2950,56,3.145293,0.080000
"DEbest","levy",20,17,3000,57,3.145293,0.080000
"DEbest","levy",20,17,3050,58,2.705024,0.080000
"DEbest","levy",20,17,3100,59,2.705024,0.080000
"DEbest","levy",20,17,3150,60,2.191559,0.090000
"DEbest","levy",20,17,3200,61,2.191559,0.090000
"DEbest","levy",20,17,3250,62,1.835327,0.090000
"DEbest","levy",20,17,3300,63,1.433753,0.090000
"DEbest","levy",20,17,3350,64,1.433753,0.090000
"DEbest","levy",20,17,3400,65,1.433753,0.090000
"DEbest","levy",20,17,3450,66,1.433753,0.090000
"DEbest","levy",20,17,3500,67,1.289452,0.100000
"DEbest","levy",20,17,3550,68,1.196706,0.100000
"DEbest","levy",20,17,3600,69,1.028412,0.100000
"DEbest","levy",20,17,3650,70,1.028412,0.100000
"DEbest","levy",20,17,3700,71,1.028412,0.100000
"DEbest","levy",20,17,3750,72,1.028412,0.100000
"DEbest","levy",20,17,3800,73,0.946543,0.110000
"DEbest","levy",20,17,3850,74,0.864546,0.110000
"DEbest","levy",20,17,3900,75,0.864546,0.110000
"DEbest","levy",20,17,3950,76,0.864546,0.110000
"DEbest","levy",20,17,4000,77,0.843711,0.110000
"DEbest","levy",20,17,4050,78,0.665642,0.110000
"DEbest","levy",20,17,4100,79,0.653039,0.110000
"DEbest","levy",20,17,4150,80,0.653039,0.120000
"DEbest","levy",20,17,4200,81,0.573206,0.120000
"DEbest","levy",20,17,4250,82,0.570813,0.120000
"DEbest","levy",20,17,4300,83,0.570813,0.120000
"DEbest","levy",20,17,4350,84,0.539627,0.120000
"DEbest","levy",20,17,4400,85,0.461422,0.120000
"DEbest","levy",20,17,4450,86,0.461422,0.120000
"DEbest","levy",20,17,4500,87,0.447058,0.130000
"DEbest","levy",20,17,4550,88,0.443811,0.130000
"DEbest","levy",20,17,4600,89,0.377028,0.130000
"DEbest","levy",20,17,4650,90,0.245983,0.130000
"DEbest","levy",20,17,4700,91,0.188145,0.130000
"DEbest","levy",20,17,4750,92,0.188145,0.130000
"DEbest","levy",20,17,4800,93,0.180589,0.130000
"DEbest","levy",20,17,4850,94,0.167800,0.140000
"DEbest","levy",20,17,4900,95,0.167800,0.140000
"DEbest","levy",20,17,4950,96,0.152567,0.140000
"DEbest","levy",20,17,5000,97,0.132478,0.140000
