METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","rastrigin",15,11,200,1,179.249432,0.000000
"DEbest","rastrigin",15,11,250,2,160.064682,0.000000
"DEbest","rastrigin",15,11,300,3,160.064682,0.000000
"DEbest","rastrigin",15,11,350,4,140.903067,0.000000
"DEbest","rastrigin",15,11,400,5,140.903067,0.000000
"DEbest","rastrigin",15,11,450,6,140.903067,0.010000
"DEbest","rastrigin",15,11,500,7,122.469914,0.010000
"DEbest","rastrigin",15,11,550,8,122.469914,0.010000
"DEbest","rastrigin",15,11,600,9,122.469914,0.010000
"DEbest","rastrigin",15,11,650,10,114.657050,0.010000
"DEbest","rastrigin",15,11,700,11,104.458086,0.010000
"DEbest","rastrigin",15,11,750,12,104.458086,0.010000
"DEbest","rastrigin",15,11,800,13,104.458086,0.010000
"DEbest","rastrigin",15,11,850,14,104.458086,0.010000
"DEbest","rastrigin",15,11,900,15,104.458086,0.010000
"DEbest","rastrigin",15,11,950,16,104.458086,0.010000
"DEbest","rastrigin",15,11,1000,17,104.458086,0.020000
"DEbest","rastrigin",15,11,1050,18,104.458086,0.020000
"DEbest","rastrigin",15,11,1100,19,93.706366,0.020000
"DEbest","rastrigin",15,11,1150,20,93.706366,0.020000
"DEbest","rastrigin",15,11,1200,21,93.706366,0.020000
"DEbest","rastrigin",15,11,1250,22,93.706366,0.020000
"DEbest","rastrigin",15,11,1300,23,93.706366,0.020000
"DEbest","rastrigin",15,11,1350,24,93.706366,0.020000
"DEbest","rastrigin",15,11,1400,25,93.706366,0.020000
"DEbest","rastrigin",15,11,1450,26,71.293781,0.020000
"DEbest","rastrigin",15,11,1500,27,71.293781,0.020000
"DEbest","rastrigin",15,11,1550,28,71.293781,0.030000
"DEbest","rastrigin",15,11,1600,29,71.293781,0.030000
"DEbest","rastrigin",15,11,1650,30,71.293781,0.030000
"DEbest","rastrigin",15,11,1700,31,71.293781,0.030000
"DEbest","rastrigin",15,11,1750,32,71.293781,0.030000
"DEbest","rastrigin",15,11,1800,33,71.293781,0.030000
"DEbest","rastrigin",15,11,1850,34,71.293781,0.030000
"DEbest","rastrigin",15,11,1900,35,71.293781,0.030000
"DEbest","rastrigin",15,11,1950,36,71.293781,0.030000
"DEbest","rastrigin",15,11,2000,37,71.293781,0.030000
"DEbest","rastrigin",15,11,2050,38,71.293781,0.030000
"DEbest","rastrigin",15,11,2100,39,71.293781,0.030000
"DEbest","rastrigin",15,11,2150,40,71.293781,0.040000
"DEbest","rastrigin",15,11,2200,41,71.293781,0.040000
"DEbest","rastrigin",15,11,2250,42,71.293781,0.040000
"DEbest","rastrigin",15,11,2300,43,71.293781,0.040000
"DEbest","rastrigin",15,11,2350,44,71.293781,0.040000
"DEbest","rastrigin",15,11,2400,45,71.293781,0.040000
"DEbest","rastrigin",15,11,2450,46,71.293781,0.040000
"DEbest","rastrigin",15,11,2500,47,71.293781,0.040000
"DEbest","rastrigin",15,11,2550,48,71.293781,0.040000
"DEbest","rastrigin",15,11,2600,49,71.293781,0.040000
"DEbest","rastrigin",15,11,2650,50,71.293781,0.050000
"DEbest","rastrigin",15,11,2700,51,71.293781,0.050000
"DEbest","rastrigin",15,11,2750,52,71.293781,0.050000
"DEbest","rastrigin",15,11,2800,53,71.293781,0.050000
"DEbest","rastrigin",15,11,2850,54,69.591304,0.050000
"DEbest","rastrigin",15,11,2900,55,69.591304,0.050000
"DEbest","rastrigin",15,11,2950,56,69.591304,0.050000
"DEbest","rastrigin",15,11,3000,57,69.591304,0.050000
"DEbest","rastrigin",15,11,3050,58,69.591304,0.050000
"DEbest","rastrigin",15,11,3100,59,69.591304,0.050000
"DEbest","rastrigin",15,11,3150,60,69.591304,0.050000
"DEbest","rastrigin",15,11,3200,61,69.591304,0.050000
"DEbest","rastrigin",15,11,3250,62,69.591304,0.060000
"DEbest","rastrigin",15,11,3300,63,69.591304,0.060000
"DEbest","rastrigin",15,11,3350,64,69.591304,0.060000
"DEbest","rastrigin",15,11,3400,65,69.591304,0.060000
"DEbest","rastrigin",15,11,3450,66,69.591304,0.060000
"DEbest","rastrigin",15,11,3500,67,69.591304,0.060000
"DEbest","rastrigin",15,11,3550,68,69.591304,0.060000
"DEbest","rastrigin",15,11,3600,69,69.591304,0.060000
"DEbest","rastrigin",15,11,3650,70,69.591304,0.060000
"DEbest","rastrigin",15,11,3700,71,69.591304,0.060000
"DEbest","rastrigin",15,11,3750,72,69.591304,0.060000
"DEbest","rastrigin",15,11,3800,73,69.591304,0.070000
"DEbest","rastrigin",15,11,3850,74,59.266750,0.070000
"DEbest","rastrigin",15,11,3900,75,59.266750,0.070000
"DEbest","rastrigin",15,11,3950,76,59.266750,0.070000
"DEbest","rastrigin",15,11,4000,77,59.266750,0.070000
"DEbest","rastrigin",15,11,4050,78,59.266750,0.070000
"DEbest","rastrigin",15,11,4100,79,59.266750,0.070000
"DEbest","rastrigin",15,11,4150,80,59.266750,0.070000
"DEbest","rastrigin",15,11,4200,81,59.266750,0.070000
"DEbest","rastrigin",15,11,4250,82,59.266750,0.070000
"DEbest","rastrigin",15,11,4300,83,59.266750,0.070000
"DEbest","rastrigin",15,11,4350,84,59.266750,0.070000
"DEbest","rastrigin",15,11,4400,85,59.266750,0.080000
"DEbest","rastrigin",15,11,4450,86,59.266750,0.080000
"DEbest","rastrigin",15,11,4500,87,59.266750,0.080000
"DEbest","rastrigin",15,11,4550,88,59.266750,0.080000
"DEbest","rastrigin",15,11,4600,89,59.266750,0.080000
"DEbest","rastrigin",15,11,4650,90,59.266750,0.080000
"DEbest","rastrigin",15,11,4700,91,59.266750,0.080000
"DEbest","rastrigin",15,11,4750,92,59.266750,0.080000
"DEbest","rastrigin",15,11,4800,93,59.266750,0.080000
"DEbest","rastrigin",15,11,4850,94,59.266750,0.080000
"DEbest","rastrigin",15,11,4900,95,59.266750,0.080000
"DEbest","rastrigin",15,11,4950,96,59.266750,0.090000
"DEbest","rastrigin",15,11,5000,97,59.266750,0.090000
