METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","elipsoid",10,2,80,1,189.652043,0.000000
"DEbest","elipsoid",10,2,100,2,102.850268,0.000000
"DEbest","elipsoid",10,2,120,3,102.850268,0.000000
"DEbest","elipsoid",10,2,140,4,72.319165,0.000000
"DEbest","elipsoid",10,2,160,5,72.319165,0.000000
"DEbest","elipsoid",10,2,180,6,72.319165,0.000000
"DEbest","elipsoid",10,2,200,7,29.433620,0.000000
"DEbest","elipsoid",10,2,220,8,29.433620,0.000000
"DEbest","elipsoid",10,2,240,9,29.433620,0.000000
"DEbest","elipsoid",10,2,260,10,29.433620,0.000000
"DEbest","elipsoid",10,2,280,11,26.377739,0.000000
"DEbest","elipsoid",10,2,300,12,26.377739,0.000000
"DEbest","elipsoid",10,2,320,13,25.197608,0.000000
"DEbest","elipsoid",10,2,340,14,19.419694,0.000000
"DEbest","elipsoid",10,2,360,15,9.648002,0.000000
"DEbest","elipsoid",10,2,380,16,9.648002,0.000000
"DEbest","elipsoid",10,2,400,17,9.648002,0.000000
"DEbest","elipsoid",10,2,420,18,9.648002,0.000000
"DEbest","elipsoid",10,2,440,19,8.890414,0.000000
"DEbest","elipsoid",10,2,460,20,8.890414,0.000000
"DEbest","elipsoid",10,2,480,21,7.372767,0.000000
"DEbest","elipsoid",10,2,500,22,5.304073,0.000000
"DEbest","elipsoid",10,2,520,23,5.304073,0.000000
"DEbest","elipsoid",10,2,540,24,4.282209,0.010000
"DEbest","elipsoid",10,2,560,25,4.130247,0.010000
"DEbest","elipsoid",10,2,580,26,3.944488,0.010000
"DEbest","elipsoid",10,2,600,27,3.368989,0.010000
"DEbest","elipsoid",10,2,620,28,1.623304,0.010000
"DEbest","elipsoid",10,2,640,29,1.322488,0.010000
"DEbest","elipsoid",10,2,660,30,1.182830,0.010000
"DEbest","elipsoid",10,2,680,31,1.182830,0.010000
"DEbest","elipsoid",10,2,700,32,1.092602,0.010000
"DEbest","elipsoid",10,2,720,33,0.988505,0.010000
"DEbest","elipsoid",10,2,740,34,0.912783,0.010000
"DEbest","elipsoid",10,2,760,35,0.456142,0.010000
"DEbest","elipsoid",10,2,780,36,0.456142,0.010000
"DEbest","elipsoid",10,2,800,37,0.456142,0.010000
"DEbest","elipsoid",10,2,820,38,0.255718,0.010000
"DEbest","elipsoid",10,2,840,39,0.255718,0.010000
"DEbest","elipsoid",10,2,860,40,0.236431,0.010000
"DEbest","elipsoid",10,2,880,41,0.200497,0.010000
"DEbest","elipsoid",10,2,900,42,0.196416,0.010000
"DEbest","elipsoid",10,2,920,43,0.136327,0.010000
"DEbest","elipsoid",10,2,940,44,0.095699,0.010000
"DEbest","elipsoid",10,2,960,45,0.091687,0.010000
"DEbest","elipsoid",10,2,980,46,0.057934,0.010000
"DEbest","elipsoid",10,2,1000,47,0.057934,0.010000
"DEbest","elipsoid",10,2,1020,48,0.040607,0.010000
"DEbest","elipsoid",10,2,1040,49,0.040607,0.010000
"DEbest","elipsoid",10,2,1060,50,0.034667,0.010000
"DEbest","elipsoid",10,2,1080,51,0.034667,0.020000
"DEbest","elipsoid",10,2,1100,52,0.031203,0.020000
"DEbest","elipsoid",10,2,1120,53,0.024085,0.020000
"DEbest","elipsoid",10,2,1140,54,0.013567,0.020000
"DEbest","elipsoid",10,2,1160,55,0.013567,0.020000
"DEbest","elipsoid",10,2,1180,56,0.009004,0.020000
"DEbest","elipsoid",10,2,1200,57,0.009004,0.020000
"DEbest","elipsoid",10,2,1220,58,0.008992,0.020000
"DEbest","elipsoid",10,2,1240,59,0.008992,0.020000
"DEbest","elipsoid",10,2,1260,60,0.007746,0.020000
"DEbest","elipsoid",10,2,1280,61,0.007458,0.020000
"DEbest","elipsoid",10,2,1300,62,0.004886,0.020000
"DEbest","elipsoid",10,2,1320,63,0.004469,0.020000
"DEbest","elipsoid",10,2,1340,64,0.004469,0.020000
"DEbest","elipsoid",10,2,1360,65,0.003775,0.020000
"DEbest","elipsoid",10,2,1380,66,0.001732,0.020000
"DEbest","elipsoid",10,2,1400,67,0.001111,0.020000
"DEbest","elipsoid",10,2,1420,68,0.000787,0.020000
"DEbest","elipsoid",10,2,1440,69,0.000452,0.020000
"DEbest","elipsoid",10,2,1460,70,0.000452,0.020000
"DEbest","elipsoid",10,2,1480,71,0.000452,0.020000
"DEbest","elipsoid",10,2,1500,72,0.000452,0.020000
"DEbest","elipsoid",10,2,1520,73,0.000452,0.020000
"DEbest","elipsoid",10,2,1540,74,0.000272,0.020000
"DEbest","elipsoid",10,2,1560,75,0.000272,0.020000
"DEbest","elipsoid",10,2,1580,76,0.000272,0.020000
"DEbest","elipsoid",10,2,1600,77,0.000215,0.020000
"DEbest","elipsoid",10,2,1620,78,0.000135,0.020000
"DEbest","elipsoid",10,2,1640,79,0.000125,0.030000
"DEbest","elipsoid",10,2,1660,80,0.000125,0.030000
"DEbest","elipsoid",10,2,1680,81,0.000086,0.030000
"DEbest","elipsoid",10,2,1700,82,0.000062,0.030000
"DEbest","elipsoid",10,2,1720,83,0.000046,0.030000
"DEbest","elipsoid",10,2,1740,84,0.000039,0.030000
"DEbest","elipsoid",10,2,1760,85,0.000039,0.030000
"DEbest","elipsoid",10,2,1780,86,0.000039,0.030000
"DEbest","elipsoid",10,2,1800,87,0.000026,0.030000
"DEbest","elipsoid",10,2,1820,88,0.000023,0.030000
"DEbest","elipsoid",10,2,1840,89,0.000023,0.030000
"DEbest","elipsoid",10,2,1860,90,0.000021,0.030000
"DEbest","elipsoid",10,2,1880,91,0.000021,0.030000
"DEbest","elipsoid",10,2,1900,92,0.000021,0.030000
"DEbest","elipsoid",10,2,1920,93,0.000014,0.030000
"DEbest","elipsoid",10,2,1940,94,0.000014,0.030000
"DEbest","elipsoid",10,2,1960,95,0.000009,0.030000
"DEbest","elipsoid",10,2,1980,96,0.000007,0.030000
"DEbest","elipsoid",10,2,2000,97,0.000007,0.030000
"DEbest","elipsoid",10,2,2020,98,0.000004,0.030000
"DEbest","elipsoid",10,2,2040,99,0.000004,0.030000
"DEbest","elipsoid",10,2,2060,100,0.000003,0.030000
"DEbest","elipsoid",10,2,2080,101,0.000003,0.030000
"DEbest","elipsoid",10,2,2100,102,0.000003,0.030000
"DEbest","elipsoid",10,2,2120,103,0.000002,0.030000
"DEbest","elipsoid",10,2,2140,104,0.000002,0.030000
"DEbest","elipsoid",10,2,2160,105,0.000001,0.030000
"DEbest","elipsoid",10,2,2180,106,0.000001,0.030000
"DEbest","elipsoid",10,2,2200,107,0.000001,0.040000
"DEbest","elipsoid",10,2,2220,108,0.000001,0.040000
"DEbest","elipsoid",10,2,2240,109,0.000001,0.040000
"DEbest","elipsoid",10,2,2260,110,0.000001,0.040000
"DEbest","elipsoid",10,2,2280,111,0.000001,0.040000
"DEbest","elipsoid",10,2,2300,112,0.000000,0.040000
"DEbest","elipsoid",10,2,2320,113,0.000000,0.040000
"DEbest","elipsoid",10,2,2340,114,0.000000,0.040000
"DEbest","elipsoid",10,2,2360,115,0.000000,0.040000
"DEbest","elipsoid",10,2,2380,116,0.000000,0.040000
"DEbest","elipsoid",10,2,2400,117,0.000000,0.040000
