METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","dixonpr",15,16,200,1,147257.966725,0.000000
"DEbest","dixonpr",15,16,250,2,127809.719131,0.000000
"DEbest","dixonpr",15,16,300,3,127809.719131,0.000000
"DEbest","dixonpr",15,16,350,4,106395.951680,0.010000
"DEbest","dixonpr",15,16,400,5,53962.045399,0.010000
"DEbest","dixonpr",15,16,450,6,53962.045399,0.010000
"DEbest","dixonpr",15,16,500,7,39953.462134,0.010000
"DEbest","dixonpr",15,16,550,8,35659.725276,0.010000
"DEbest","dixonpr",15,16,600,9,35659.725276,0.010000
"DEbest","dixonpr",15,16,650,10,35659.725276,0.010000
"DEbest","dixonpr",15,16,700,11,24883.709392,0.010000
"DEbest","dixonpr",15,16,750,12,24883.709392,0.010000
"DEbest","dixonpr",15,16,800,13,12770.491814,0.010000
"DEbest","dixonpr",15,16,850,14,12770.491814,0.010000
"DEbest","dixonpr",15,16,900,15,10281.213705,0.010000
"DEbest","dixonpr",15,16,950,16,10281.213705,0.020000
"DEbest","dixonpr",15,16,1000,17,7001.668701,0.020000
"DEbest","dixonpr",15,16,1050,18,1327.456379,0.020000
"DEbest","dixonpr",15,16,1100,19,1327.456379,0.020000
"DEbest","dixonpr",15,16,1150,20,1327.456379,0.020000
"DEbest","dixonpr",15,16,1200,21,1327.456379,0.020000
"DEbest","dixonpr",15,16,1250,22,1327.456379,0.020000
"DEbest","dixonpr",15,16,1300,23,1327.456379,0.020000
"DEbest","dixonpr",15,16,1350,24,511.851265,0.020000
"DEbest","dixonpr",15,16,1400,25,511.851265,0.020000
"DEbest","dixonpr",15,16,1450,26,491.615302,0.020000
"DEbest","dixonpr",15,16,1500,27,491.615302,0.030000
"DEbest","dixonpr",15,16,1550,28,352.952719,0.030000
"DEbest","dixonpr",15,16,1600,29,233.075530,0.030000
"DEbest","dixonpr",15,16,1650,30,187.498061,0.030000
"DEbest","dixonpr",15,16,1700,31,139.687662,0.030000
"DEbest","dixonpr",15,16,1750,32,116.678039,0.030000
"DEbest","dixonpr",15,16,1800,33,105.740126,0.030000
"DEbest","dixonpr",15,16,1850,34,105.740126,0.030000
"DEbest","dixonpr",15,16,1900,35,100.221632,0.030000
"DEbest","dixonpr",15,16,1950,36,66.743598,0.030000
"DEbest","dixonpr",15,16,2000,37,66.743598,0.030000
"DEbest","dixonpr",15,16,2050,38,45.880688,0.030000
"DEbest","dixonpr",15,16,2100,39,45.503824,0.040000
"DEbest","dixonpr",15,16,2150,40,44.833349,0.040000
"DEbest","dixonpr",15,16,2200,41,33.153641,0.040000
"DEbest","dixonpr",15,16,2250,42,33.153641,0.040000
"DEbest","dixonpr",15,16,2300,43,29.908054,0.040000
"DEbest","dixonpr",15,16,2350,44,26.912320,0.040000
"DEbest","dixonpr",15,16,2400,45,14.822814,0.040000
"DEbest","dixonpr",15,16,2450,46,14.822814,0.040000
"DEbest","dixonpr",15,16,2500,47,14.822814,0.040000
"DEbest","dixonpr",15,16,2550,48,11.371554,0.040000
"DEbest","dixonpr",15,16,2600,49,11.371554,0.040000
"DEbest","dixonpr",15,16,2650,50,8.819345,0.050000
"DEbest","dixonpr",15,16,2700,51,8.819345,0.050000
"DEbest","dixonpr",15,16,2750,52,8.819345,0.050000
"DEbest","dixonpr",15,16,2800,53,8.819345,0.050000
"DEbest","dixonpr",15,16,2850,54,7.948166,0.050000
"DEbest","dixonpr",15,16,2900,55,4.465720,0.050000
"DEbest","dixonpr",15,16,2950,56,4.465720,0.050000
"DEbest","dixonpr",15,16,3000,57,4.465720,0.050000
"DEbest","dixonpr",15,16,3050,58,4.465720,0.050000
"DEbest","dixonpr",15,16,3100,59,4.340912,0.050000
"DEbest","dixonpr",15,16,3150,60,3.508718,0.050000
"DEbest","dixonpr",15,16,3200,61,3.508718,0.050000
"DEbest","dixonpr",15,16,3250,62,3.508718,0.060000
"DEbest","dixonpr",15,16,3300,63,3.270622,0.060000
"DEbest","dixonpr",15,16,3350,64,2.900651,0.060000
"DEbest","dixonpr",15,16,3400,65,2.725142,0.060000
"DEbest","dixonpr",15,16,3450,66,2.250947,0.060000
"DEbest","dixonpr",15,16,3500,67,2.250947,0.060000
"DEbest","dixonpr",15,16,3550,68,1.894643,0.060000
"DEbest","dixonpr",15,16,3600,69,1.856979,0.060000
"DEbest","dixonpr",15,16,3650,70,1.741308,0.060000
"DEbest","dixonpr",15,16,3700,71,1.741308,0.060000
"DEbest","dixonpr",15,16,3750,72,1.705171,0.060000
"DEbest","dixonpr",15,16,3800,73,1.394779,0.060000
"DEbest","dixonpr",15,16,3850,74,1.394779,0.070000
"DEbest","dixonpr",15,16,3900,75,1.394779,0.070000
"DEbest","dixonpr",15,16,3950,76,1.241529,0.070000
"DEbest","dixonpr",15,16,4000,77,1.241529,0.070000
"DEbest","dixonpr",15,16,4050,78,1.241529,0.070000
"DEbest","dixonpr",15,16,4100,79,1.241529,0.070000
"DEbest","dixonpr",15,16,4150,80,1.241529,0.070000
"DEbest","dixonpr",15,16,4200,81,1.114403,0.070000
"DEbest","dixonpr",15,16,4250,82,1.114403,0.070000
"DEbest","dixonpr",15,16,4300,83,1.114403,0.070000
"DEbest","dixonpr",15,16,4350,84,1.114403,0.070000
"DEbest","dixonpr",15,16,4400,85,1.070235,0.070000
"DEbest","dixonpr",15,16,4450,86,0.994849,0.080000
"DEbest","dixonpr",15,16,4500,87,0.938031,0.080000
"DEbest","dixonpr",15,16,4550,88,0.938031,0.080000
"DEbest","dixonpr",15,16,4600,89,0.938031,0.080000
"DEbest","dixonpr",15,16,4650,90,0.938031,0.080000
"DEbest","dixonpr",15,16,4700,91,0.938031,0.080000
"DEbest","dixonpr",15,16,4750,92,0.895970,0.080000
"DEbest","dixonpr",15,16,4800,93,0.895970,0.080000
"DEbest","dixonpr",15,16,4850,94,0.881187,0.080000
"DEbest","dixonpr",15,16,4900,95,0.881187,0.080000
"DEbest","dixonpr",15,16,4950,96,0.875630,0.080000
"DEbest","dixonpr",15,16,5000,97,0.829721,0.080000
