METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","griewank",2,9,80,1,1.467365,0.000000
"DEbest","griewank",2,9,100,2,1.467365,0.010000
"DEbest","griewank",2,9,120,3,1.467365,0.010000
"DEbest","griewank",2,9,140,4,0.700973,0.010000
"DEbest","griewank",2,9,160,5,0.573267,0.010000
"DEbest","griewank",2,9,180,6,0.573267,0.010000
"DEbest","griewank",2,9,200,7,0.453803,0.010000
"DEbest","griewank",2,9,220,8,0.283484,0.010000
"DEbest","griewank",2,9,240,9,0.283484,0.010000
"DEbest","griewank",2,9,260,10,0.283484,0.010000
"DEbest","griewank",2,9,280,11,0.283484,0.010000
"DEbest","griewank",2,9,300,12,0.272906,0.010000
"DEbest","griewank",2,9,320,13,0.272906,0.010000
"DEbest","griewank",2,9,340,14,0.093903,0.010000
"DEbest","griewank",2,9,360,15,0.076368,0.010000
"DEbest","griewank",2,9,380,16,0.076368,0.010000
"DEbest","griewank",2,9,400,17,0.076368,0.010000
"DEbest","griewank",2,9,420,18,0.076368,0.010000
"DEbest","griewank",2,9,440,19,0.076368,0.010000
"DEbest","griewank",2,9,460,20,0.076368,0.010000
"DEbest","griewank",2,9,480,21,0.076368,0.010000
"DEbest","griewank",2,9,500,22,0.076368,0.010000
"DEbest","griewank",2,9,520,23,0.076368,0.010000
"DEbest","griewank",2,9,540,24,0.076368,0.010000
"DEbest","griewank",2,9,560,25,0.076368,0.010000
"DEbest","griewank",2,9,580,26,0.076368,0.010000
"DEbest","griewank",2,9,600,27,0.031257,0.010000
"DEbest","griewank",2,9,620,28,0.031257,0.020000
"DEbest","griewank",2,9,640,29,0.031257,0.020000
"DEbest","griewank",2,9,660,30,0.031257,0.020000
"DEbest","griewank",2,9,680,31,0.031257,0.020000
"DEbest","griewank",2,9,700,32,0.031257,0.020000
"DEbest","griewank",2,9,720,33,0.031257,0.020000
"DEbest","griewank",2,9,740,34,0.031257,0.020000
"DEbest","griewank",2,9,760,35,0.031257,0.020000
"DEbest","griewank",2,9,780,36,0.031257,0.020000
"DEbest","griewank",2,9,800,37,0.019766,0.020000
"DEbest","griewank",2,9,820,38,0.019766,0.020000
"DEbest","griewank",2,9,840,39,0.019766,0.020000
"DEbest","griewank",2,9,860,40,0.019766,0.020000
"DEbest","griewank",2,9,880,41,0.019766,0.020000
"DEbest","griewank",2,9,900,42,0.019766,0.020000
"DEbest","griewank",2,9,920,43,0.019766,0.020000
"DEbest","griewank",2,9,940,44,0.019766,0.020000
"DEbest","griewank",2,9,960,45,0.019766,0.020000
"DEbest","griewank",2,9,980,46,0.019766,0.020000
"DEbest","griewank",2,9,1000,47,0.019766,0.020000
