METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","rosen",5,11,80,1,174.063439,0.000000
"DEbest","rosen",5,11,100,2,101.097253,0.000000
"DEbest","rosen",5,11,120,3,49.219624,0.000000
"DEbest","rosen",5,11,140,4,36.416994,0.000000
"DEbest","rosen",5,11,160,5,36.416994,0.000000
"DEbest","rosen",5,11,180,6,18.562018,0.000000
"DEbest","rosen",5,11,200,7,18.562018,0.000000
"DEbest","rosen",5,11,220,8,18.562018,0.000000
"DEbest","rosen",5,11,240,9,18.562018,0.000000
"DEbest","rosen",5,11,260,10,16.988878,0.000000
"DEbest","rosen",5,11,280,11,16.988878,0.000000
"DEbest","rosen",5,11,300,12,16.609001,0.000000
"DEbest","rosen",5,11,320,13,14.966230,0.000000
"DEbest","rosen",5,11,340,14,14.966230,0.000000
"DEbest","rosen",5,11,360,15,12.651561,0.000000
"DEbest","rosen",5,11,380,16,12.651561,0.000000
"DEbest","rosen",5,11,400,17,12.651561,0.000000
"DEbest","rosen",5,11,420,18,12.651561,0.000000
"DEbest","rosen",5,11,440,19,12.651561,0.010000
"DEbest","rosen",5,11,460,20,8.558761,0.010000
"DEbest","rosen",5,11,480,21,5.726055,0.010000
"DEbest","rosen",5,11,500,22,5.726055,0.010000
"DEbest","rosen",5,11,520,23,5.726055,0.010000
"DEbest","rosen",5,11,540,24,5.726055,0.010000
"DEbest","rosen",5,11,560,25,5.726055,0.010000
"DEbest","rosen",5,11,580,26,4.778140,0.010000
"DEbest","rosen",5,11,600,27,4.778140,0.010000
"DEbest","rosen",5,11,620,28,4.778140,0.010000
"DEbest","rosen",5,11,640,29,4.403910,0.010000
"DEbest","rosen",5,11,660,30,4.403910,0.010000
"DEbest","rosen",5,11,680,31,4.403910,0.010000
"DEbest","rosen",5,11,700,32,4.403910,0.010000
"DEbest","rosen",5,11,720,33,4.256374,0.010000
"DEbest","rosen",5,11,740,34,4.256374,0.010000
"DEbest","rosen",5,11,760,35,4.215827,0.010000
"DEbest","rosen",5,11,780,36,4.215827,0.010000
"DEbest","rosen",5,11,800,37,4.204731,0.010000
"DEbest","rosen",5,11,820,38,4.204731,0.010000
"DEbest","rosen",5,11,840,39,4.154336,0.010000
