METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","dixonpr",5,11,80,1,4039.666656,0.000000
"DEbest","dixonpr",5,11,100,2,911.946563,0.000000
"DEbest","dixonpr",5,11,120,3,736.299013,0.000000
"DEbest","dixonpr",5,11,140,4,648.956026,0.000000
"DEbest","dixonpr",5,11,160,5,420.868654,0.000000
"DEbest","dixonpr",5,11,180,6,398.464316,0.000000
"DEbest","dixonpr",5,11,200,7,186.972146,0.000000
"DEbest","dixonpr",5,11,220,8,167.718701,0.000000
"DEbest","dixonpr",5,11,240,9,64.426085,0.000000
"DEbest","dixonpr",5,11,260,10,3.816893,0.000000
"DEbest","dixonpr",5,11,280,11,3.816893,0.000000
"DEbest","dixonpr",5,11,300,12,3.816893,0.000000
"DEbest","dixonpr",5,11,320,13,3.278171,0.000000
"DEbest","dixonpr",5,11,340,14,3.278171,0.000000
"DEbest","dixonpr",5,11,360,15,1.029937,0.000000
"DEbest","dixonpr",5,11,380,16,1.029937,0.000000
"DEbest","dixonpr",5,11,400,17,0.965412,0.000000
"DEbest","dixonpr",5,11,420,18,0.741764,0.000000
"DEbest","dixonpr",5,11,440,19,0.472283,0.000000
"DEbest","dixonpr",5,11,460,20,0.330860,0.000000
"DEbest","dixonpr",5,11,480,21,0.330860,0.000000
"DEbest","dixonpr",5,11,500,22,0.330860,0.000000
"DEbest","dixonpr",5,11,520,23,0.330860,0.000000
"DEbest","dixonpr",5,11,540,24,0.330860,0.000000
"DEbest","dixonpr",5,11,560,25,0.330860,0.010000
"DEbest","dixonpr",5,11,580,26,0.330860,0.010000
"DEbest","dixonpr",5,11,600,27,0.303211,0.010000
"DEbest","dixonpr",5,11,620,28,0.303211,0.010000
"DEbest","dixonpr",5,11,640,29,0.249731,0.010000
"DEbest","dixonpr",5,11,660,30,0.213443,0.010000
"DEbest","dixonpr",5,11,680,31,0.157657,0.010000
"DEbest","dixonpr",5,11,700,32,0.097401,0.010000
"DEbest","dixonpr",5,11,720,33,0.070686,0.010000
"DEbest","dixonpr",5,11,740,34,0.070686,0.010000
"DEbest","dixonpr",5,11,760,35,0.070686,0.010000
"DEbest","dixonpr",5,11,780,36,0.048903,0.010000
"DEbest","dixonpr",5,11,800,37,0.045657,0.010000
"DEbest","dixonpr",5,11,820,38,0.045657,0.010000
"DEbest","dixonpr",5,11,840,39,0.035797,0.010000
"DEbest","dixonpr",5,11,860,40,0.030308,0.010000
"DEbest","dixonpr",5,11,880,41,0.030308,0.010000
"DEbest","dixonpr",5,11,900,42,0.030308,0.010000
"DEbest","dixonpr",5,11,920,43,0.030308,0.010000
"DEbest","dixonpr",5,11,940,44,0.024963,0.010000
"DEbest","dixonpr",5,11,960,45,0.018329,0.010000
"DEbest","dixonpr",5,11,980,46,0.014853,0.010000
"DEbest","dixonpr",5,11,1000,47,0.008840,0.010000
"DEbest","dixonpr",5,11,1020,48,0.002820,0.010000
"DEbest","dixonpr",5,11,1040,49,0.002820,0.010000
"DEbest","dixonpr",5,11,1060,50,0.002820,0.010000
"DEbest","dixonpr",5,11,1080,51,0.001388,0.010000
"DEbest","dixonpr",5,11,1100,52,0.000639,0.010000
"DEbest","dixonpr",5,11,1120,53,0.000639,0.020000
"DEbest","dixonpr",5,11,1140,54,0.000639,0.020000
"DEbest","dixonpr",5,11,1160,55,0.000639,0.020000
"DEbest","dixonpr",5,11,1180,56,0.000639,0.020000
"DEbest","dixonpr",5,11,1200,57,0.000639,0.020000
"DEbest","dixonpr",5,11,1220,58,0.000639,0.020000
"DEbest","dixonpr",5,11,1240,59,0.000562,0.020000
"DEbest","dixonpr",5,11,1260,60,0.000562,0.020000
"DEbest","dixonpr",5,11,1280,61,0.000268,0.020000
"DEbest","dixonpr",5,11,1300,62,0.000268,0.020000
"DEbest","dixonpr",5,11,1320,63,0.000268,0.020000
"DEbest","dixonpr",5,11,1340,64,0.000119,0.020000
"DEbest","dixonpr",5,11,1360,65,0.000119,0.020000
"DEbest","dixonpr",5,11,1380,66,0.000114,0.020000
"DEbest","dixonpr",5,11,1400,67,0.000046,0.020000
"DEbest","dixonpr",5,11,1420,68,0.000043,0.020000
"DEbest","dixonpr",5,11,1440,69,0.000031,0.020000
"DEbest","dixonpr",5,11,1460,70,0.000031,0.020000
"DEbest","dixonpr",5,11,1480,71,0.000031,0.020000
"DEbest","dixonpr",5,11,1500,72,0.000022,0.020000
"DEbest","dixonpr",5,11,1520,73,0.000022,0.020000
"DEbest","dixonpr",5,11,1540,74,0.000011,0.020000
"DEbest","dixonpr",5,11,1560,75,0.000009,0.020000
"DEbest","dixonpr",5,11,1580,76,0.000004,0.020000
"DEbest","dixonpr",5,11,1600,77,0.000003,0.020000
"DEbest","dixonpr",5,11,1620,78,0.000003,0.020000
"DEbest","dixonpr",5,11,1640,79,0.000003,0.020000
"DEbest","dixonpr",5,11,1660,80,0.000002,0.020000
"DEbest","dixonpr",5,11,1680,81,0.000002,0.020000
"DEbest","dixonpr",5,11,1700,82,0.000002,0.030000
"DEbest","dixonpr",5,11,1720,83,0.000001,0.030000
"DEbest","dixonpr",5,11,1740,84,0.000001,0.030000
"DEbest","dixonpr",5,11,1760,85,0.000001,0.030000
"DEbest","dixonpr",5,11,1780,86,0.000001,0.030000
"DEbest","dixonpr",5,11,1800,87,0.000001,0.030000
"DEbest","dixonpr",5,11,1820,88,0.000000,0.030000
"DEbest","dixonpr",5,11,1840,89,0.000000,0.030000
"DEbest","dixonpr",5,11,1860,90,0.000000,0.030000
"DEbest","dixonpr",5,11,1880,91,0.000000,0.030000
"DEbest","dixonpr",5,11,1900,92,0.000000,0.030000
