METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","zakharov",20,5,200,1,402.301219,0.000000
"DEbest","zakharov",20,5,250,2,156.453193,0.000000
"DEbest","zakharov",20,5,300,3,156.453193,0.000000
"DEbest","zakharov",20,5,350,4,156.453193,0.000000
"DEbest","zakharov",20,5,400,5,156.453193,0.000000
"DEbest","zakharov",20,5,450,6,156.453193,0.000000
"DEbest","zakharov",20,5,500,7,156.453193,0.000000
"DEbest","zakharov",20,5,550,8,156.453193,0.000000
"DEbest","zakharov",20,5,600,9,156.453193,0.000000
"DEbest","zakharov",20,5,650,10,156.453193,0.010000
"DEbest","zakharov",20,5,700,11,156.453193,0.010000
"DEbest","zakharov",20,5,750,12,156.453193,0.010000
"DEbest","zakharov",20,5,800,13,156.453193,0.010000
"DEbest","zakharov",20,5,850,14,156.453193,0.010000
"DEbest","zakharov",20,5,900,15,156.453193,0.010000
"DEbest","zakharov",20,5,950,16,156.453193,0.010000
"DEbest","zakharov",20,5,1000,17,156.453193,0.010000
"DEbest","zakharov",20,5,1050,18,156.453193,0.010000
"DEbest","zakharov",20,5,1100,19,156.453193,0.010000
"DEbest","zakharov",20,5,1150,20,156.453193,0.010000
"DEbest","zakharov",20,5,1200,21,156.453193,0.020000
"DEbest","zakharov",20,5,1250,22,156.453193,0.020000
"DEbest","zakharov",20,5,1300,23,156.453193,0.020000
"DEbest","zakharov",20,5,1350,24,156.453193,0.020000
"DEbest","zakharov",20,5,1400,25,156.453193,0.020000
"DEbest","zakharov",20,5,1450,26,156.453193,0.020000
"DEbest","zakharov",20,5,1500,27,156.453193,0.020000
"DEbest","zakharov",20,5,1550,28,156.453193,0.020000
"DEbest","zakharov",20,5,1600,29,156.453193,0.020000
"DEbest","zakharov",20,5,1650,30,156.453193,0.020000
"DEbest","zakharov",20,5,1700,31,156.453193,0.020000
"DEbest","zakharov",20,5,1750,32,156.453193,0.020000
"DEbest","zakharov",20,5,1800,33,156.453193,0.030000
"DEbest","zakharov",20,5,1850,34,156.453193,0.030000
"DEbest","zakharov",20,5,1900,35,156.453193,0.030000
"DEbest","zakharov",20,5,1950,36,156.453193,0.030000
"DEbest","zakharov",20,5,2000,37,156.453193,0.030000
"DEbest","zakharov",20,5,2050,38,156.453193,0.030000
"DEbest","zakharov",20,5,2100,39,156.453193,0.030000
"DEbest","zakharov",20,5,2150,40,156.453193,0.030000
"DEbest","zakharov",20,5,2200,41,156.453193,0.030000
"DEbest","zakharov",20,5,2250,42,156.453193,0.030000
"DEbest","zakharov",20,5,2300,43,156.453193,0.030000
"DEbest","zakharov",20,5,2350,44,156.453193,0.040000
"DEbest","zakharov",20,5,2400,45,156.453193,0.040000
"DEbest","zakharov",20,5,2450,46,156.453193,0.040000
"DEbest","zakharov",20,5,2500,47,156.453193,0.040000
"DEbest","zakharov",20,5,2550,48,156.453193,0.040000
"DEbest","zakharov",20,5,2600,49,156.453193,0.040000
"DEbest","zakharov",20,5,2650,50,156.453193,0.040000
"DEbest","zakharov",20,5,2700,51,136.571884,0.040000
"DEbest","zakharov",20,5,2750,52,136.571884,0.040000
"DEbest","zakharov",20,5,2800,53,136.571884,0.040000
"DEbest","zakharov",20,5,2850,54,136.571884,0.040000
"DEbest","zakharov",20,5,2900,55,136.571884,0.040000
"DEbest","zakharov",20,5,2950,56,136.571884,0.050000
"DEbest","zakharov",20,5,3000,57,136.571884,0.050000
"DEbest","zakharov",20,5,3050,58,136.571884,0.050000
"DEbest","zakharov",20,5,3100,59,136.571884,0.050000
"DEbest","zakharov",20,5,3150,60,136.571884,0.050000
"DEbest","zakharov",20,5,3200,61,136.571884,0.050000
"DEbest","zakharov",20,5,3250,62,93.301768,0.050000
"DEbest","zakharov",20,5,3300,63,93.301768,0.050000
"DEbest","zakharov",20,5,3350,64,93.301768,0.050000
"DEbest","zakharov",20,5,3400,65,93.301768,0.050000
"DEbest","zakharov",20,5,3450,66,93.301768,0.060000
"DEbest","zakharov",20,5,3500,67,93.301768,0.060000
"DEbest","zakharov",20,5,3550,68,93.301768,0.060000
"DEbest","zakharov",20,5,3600,69,93.301768,0.060000
"DEbest","zakharov",20,5,3650,70,93.301768,0.060000
"DEbest","zakharov",20,5,3700,71,93.301768,0.060000
"DEbest","zakharov",20,5,3750,72,93.301768,0.060000
"DEbest","zakharov",20,5,3800,73,93.301768,0.060000
"DEbest","zakharov",20,5,3850,74,93.301768,0.060000
"DEbest","zakharov",20,5,3900,75,93.301768,0.060000
"DEbest","zakharov",20,5,3950,76,93.301768,0.060000
"DEbest","zakharov",20,5,4000,77,93.301768,0.070000
"DEbest","zakharov",20,5,4050,78,93.301768,0.070000
"DEbest","zakharov",20,5,4100,79,93.301768,0.070000
"DEbest","zakharov",20,5,4150,80,93.301768,0.070000
"DEbest","zakharov",20,5,4200,81,93.301768,0.070000
"DEbest","zakharov",20,5,4250,82,93.301768,0.070000
"DEbest","zakharov",20,5,4300,83,93.301768,0.070000
"DEbest","zakharov",20,5,4350,84,93.301768,0.070000
"DEbest","zakharov",20,5,4400,85,93.301768,0.070000
"DEbest","zakharov",20,5,4450,86,93.301768,0.070000
"DEbest","zakharov",20,5,4500,87,93.301768,0.070000
"DEbest","zakharov",20,5,4550,88,93.301768,0.080000
"DEbest","zakharov",20,5,4600,89,93.301768,0.080000
"DEbest","zakharov",20,5,4650,90,93.301768,0.080000
"DEbest","zakharov",20,5,4700,91,93.301768,0.080000
"DEbest","zakharov",20,5,4750,92,93.301768,0.080000
"DEbest","zakharov",20,5,4800,93,93.301768,0.080000
"DEbest","zakharov",20,5,4850,94,93.301768,0.080000
"DEbest","zakharov",20,5,4900,95,93.301768,0.080000
"DEbest","zakharov",20,5,4950,96,93.301768,0.080000
"DEbest","zakharov",20,5,5000,97,93.301768,0.080000
