METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","perm0db",20,15,200,1,1812217457127422380980607184454888856545120565067776.000000,0.000000
"DEbest","perm0db",20,15,250,2,135376829154245559660108974225403828412086860382208.000000,0.000000
"DEbest","perm0db",20,15,300,3,135376829154245559660108974225403828412086860382208.000000,0.010000
"DEbest","perm0db",20,15,350,4,135376829154245559660108974225403828412086860382208.000000,0.020000
"DEbest","perm0db",20,15,400,5,76676869608116766986431420585406231462717775937536.000000,0.020000
"DEbest","perm0db",20,15,450,6,76676869608116766986431420585406231462717775937536.000000,0.030000
"DEbest","perm0db",20,15,500,7,1348029981075384502840067831593124073254506463232.000000,0.030000
"DEbest","perm0db",20,15,550,8,839528889848421422733956095378005200055232888832.000000,0.040000
"DEbest","perm0db",20,15,600,9,839528889848421422733956095378005200055232888832.000000,0.050000
"DEbest","perm0db",20,15,650,10,339532556824382905146228299441951724627797475328.000000,0.050000
"DEbest","perm0db",20,15,700,11,339532556824382905146228299441951724627797475328.000000,0.060000
"DEbest","perm0db",20,15,750,12,3858514024781190480185646819927886821349916672.000000,0.070000
"DEbest","perm0db",20,15,800,13,3858514024781190480185646819927886821349916672.000000,0.070000
"DEbest","perm0db",20,15,850,14,3858514024781190480185646819927886821349916672.000000,0.080000
"DEbest","perm0db",20,15,900,15,10999799953467854596769783632326645021409280.000000,0.080000
"DEbest","perm0db",20,15,950,16,1672865867345947164208834755641342649434112.000000,0.090000
"DEbest","perm0db",20,15,1000,17,647727814111751972509043506529809612144640.000000,0.100000
"DEbest","perm0db",20,15,1050,18,647727814111751972509043506529809612144640.000000,0.100000
"DEbest","perm0db",20,15,1100,19,647727814111751972509043506529809612144640.000000,0.110000
"DEbest","perm0db",20,15,1150,20,34266104774182119913896126748225324449792.000000,0.110000
"DEbest","perm0db",20,15,1200,21,34266104774182119913896126748225324449792.000000,0.120000
"DEbest","perm0db",20,15,1250,22,34266104774182119913896126748225324449792.000000,0.130000
"DEbest","perm0db",20,15,1300,23,34266104774182119913896126748225324449792.000000,0.130000
"DEbest","perm0db",20,15,1350,24,1604543215980588585211620700271067267072.000000,0.140000
"DEbest","perm0db",20,15,1400,25,1604543215980588585211620700271067267072.000000,0.150000
"DEbest","perm0db",20,15,1450,26,1604543215980588585211620700271067267072.000000,0.150000
"DEbest","perm0db",20,15,1500,27,722614449290074706538971106384925425664.000000,0.160000
"DEbest","perm0db",20,15,1550,28,168584322116037516689759128940619759616.000000,0.170000
"DEbest","perm0db",20,15,1600,29,1996818358956164858909078499578871808.000000,0.170000
"DEbest","perm0db",20,15,1650,30,1996818358956164858909078499578871808.000000,0.180000
"DEbest","perm0db",20,15,1700,31,1996818358956164858909078499578871808.000000,0.180000
"DEbest","perm0db",20,15,1750,32,28985155435523600404351588312809472.000000,0.190000
"DEbest","perm0db",20,15,1800,33,8392304091152505920460904623767552.000000,0.200000
"DEbest","perm0db",20,15,1850,34,8392304091152505920460904623767552.000000,0.200000
"DEbest","perm0db",20,15,1900,35,8392304091152505920460904623767552.000000,0.210000
"DEbest","perm0db",20,15,1950,36,8392304091152505920460904623767552.000000,0.210000
"DEbest","perm0db",20,15,2000,37,2436476962203247130179439016542208.000000,0.220000
"DEbest","perm0db",20,15,2050,38,2436476962203247130179439016542208.000000,0.230000
"DEbest","perm0db",20,15,2100,39,236753508201700450304719172141056.000000,0.230000
"DEbest","perm0db",20,15,2150,40,21469245521016042038573379092480.000000,0.240000
"DEbest","perm0db",20,15,2200,41,21469245521016042038573379092480.000000,0.250000
"DEbest","perm0db",20,15,2250,42,7680396344156525520231688306688.000000,0.250000
