METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","rosen",10,10,80,1,693.676708,0.000000
"DEbest","rosen",10,10,100,2,693.676708,0.000000
"DEbest","rosen",10,10,120,3,629.570488,0.000000
"DEbest","rosen",10,10,140,4,629.570488,0.000000
"DEbest","rosen",10,10,160,5,629.570488,0.000000
"DEbest","rosen",10,10,180,6,376.034988,0.000000
"DEbest","rosen",10,10,200,7,268.143758,0.000000
"DEbest","rosen",10,10,220,8,155.360141,0.000000
"DEbest","rosen",10,10,240,9,87.929797,0.000000
"DEbest","rosen",10,10,260,10,87.929797,0.000000
"DEbest","rosen",10,10,280,11,87.929797,0.000000
"DEbest","rosen",10,10,300,12,28.054595,0.000000
"DEbest","rosen",10,10,320,13,28.054595,0.000000
"DEbest","rosen",10,10,340,14,28.054595,0.000000
"DEbest","rosen",10,10,360,15,28.054595,0.000000
"DEbest","rosen",10,10,380,16,20.241892,0.000000
"DEbest","rosen",10,10,400,17,20.241892,0.000000
"DEbest","rosen",10,10,420,18,20.241892,0.000000
"DEbest","rosen",10,10,440,19,20.241892,0.010000
"DEbest","rosen",10,10,460,20,20.241892,0.010000
"DEbest","rosen",10,10,480,21,19.124569,0.010000
"DEbest","rosen",10,10,500,22,14.619419,0.010000
"DEbest","rosen",10,10,520,23,14.619419,0.010000
"DEbest","rosen",10,10,540,24,14.619419,0.010000
"DEbest","rosen",10,10,560,25,14.619419,0.010000
"DEbest","rosen",10,10,580,26,14.619419,0.010000
"DEbest","rosen",10,10,600,27,14.619419,0.010000
"DEbest","rosen",10,10,620,28,14.619419,0.010000
"DEbest","rosen",10,10,640,29,13.303774,0.010000
"DEbest","rosen",10,10,660,30,10.702556,0.010000
"DEbest","rosen",10,10,680,31,10.702556,0.010000
"DEbest","rosen",10,10,700,32,9.604080,0.010000
"DEbest","rosen",10,10,720,33,9.604080,0.010000
"DEbest","rosen",10,10,740,34,8.957088,0.010000
"DEbest","rosen",10,10,760,35,8.957088,0.010000
"DEbest","rosen",10,10,780,36,8.552228,0.010000
"DEbest","rosen",10,10,800,37,8.552228,0.010000
"DEbest","rosen",10,10,820,38,8.552228,0.010000
"DEbest","rosen",10,10,840,39,8.244044,0.010000
"DEbest","rosen",10,10,860,40,7.979555,0.010000
"DEbest","rosen",10,10,880,41,7.979555,0.010000
"DEbest","rosen",10,10,900,42,7.856444,0.010000
"DEbest","rosen",10,10,920,43,7.801831,0.010000
"DEbest","rosen",10,10,940,44,7.801831,0.010000
"DEbest","rosen",10,10,960,45,7.801831,0.010000
"DEbest","rosen",10,10,980,46,7.616627,0.010000
"DEbest","rosen",10,10,1000,47,7.616627,0.020000
"DEbest","rosen",10,10,1020,48,7.616627,0.020000
"DEbest","rosen",10,10,1040,49,7.559419,0.020000
"DEbest","rosen",10,10,1060,50,7.545752,0.020000
"DEbest","rosen",10,10,1080,51,7.545752,0.020000
"DEbest","rosen",10,10,1100,52,7.536945,0.020000
"DEbest","rosen",10,10,1120,53,7.494476,0.020000
"DEbest","rosen",10,10,1140,54,7.494476,0.020000
"DEbest","rosen",10,10,1160,55,7.485743,0.020000
"DEbest","rosen",10,10,1180,56,7.423715,0.020000
"DEbest","rosen",10,10,1200,57,7.403800,0.020000
"DEbest","rosen",10,10,1220,58,7.372938,0.020000
"DEbest","rosen",10,10,1240,59,7.362546,0.020000
