METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","ackley",20,6,200,1,20.538829,0.000000
"DEbest","ackley",20,6,250,2,20.061971,0.000000
"DEbest","ackley",20,6,300,3,20.061971,0.000000
"DEbest","ackley",20,6,350,4,19.842331,0.000000
"DEbest","ackley",20,6,400,5,19.842331,0.000000
"DEbest","ackley",20,6,450,6,18.854336,0.000000
"DEbest","ackley",20,6,500,7,18.280194,0.000000
"DEbest","ackley",20,6,550,8,18.280194,0.010000
"DEbest","ackley",20,6,600,9,18.280194,0.010000
"DEbest","ackley",20,6,650,10,17.335713,0.010000
"DEbest","ackley",20,6,700,11,16.473757,0.010000
"DEbest","ackley",20,6,750,12,15.939439,0.010000
"DEbest","ackley",20,6,800,13,15.939439,0.010000
"DEbest","ackley",20,6,850,14,15.939439,0.010000
"DEbest","ackley",20,6,900,15,15.939439,0.010000
"DEbest","ackley",20,6,950,16,14.990733,0.010000
"DEbest","ackley",20,6,1000,17,14.990733,0.010000
"DEbest","ackley",20,6,1050,18,14.334006,0.010000
"DEbest","ackley",20,6,1100,19,14.334006,0.020000
"DEbest","ackley",20,6,1150,20,14.334006,0.020000
"DEbest","ackley",20,6,1200,21,13.353715,0.020000
"DEbest","ackley",20,6,1250,22,12.267310,0.020000
"DEbest","ackley",20,6,1300,23,12.267310,0.020000
"DEbest","ackley",20,6,1350,24,12.267310,0.020000
"DEbest","ackley",20,6,1400,25,12.267310,0.020000
"DEbest","ackley",20,6,1450,26,11.985035,0.020000
"DEbest","ackley",20,6,1500,27,11.985035,0.020000
"DEbest","ackley",20,6,1550,28,10.770523,0.020000
"DEbest","ackley",20,6,1600,29,10.770523,0.020000
"DEbest","ackley",20,6,1650,30,10.770523,0.030000
"DEbest","ackley",20,6,1700,31,10.353717,0.030000
"DEbest","ackley",20,6,1750,32,9.679150,0.030000
"DEbest","ackley",20,6,1800,33,9.679150,0.030000
"DEbest","ackley",20,6,1850,34,9.283798,0.030000
"DEbest","ackley",20,6,1900,35,9.283798,0.030000
"DEbest","ackley",20,6,1950,36,8.847506,0.030000
"DEbest","ackley",20,6,2000,37,8.422616,0.030000
