METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","ackley",10,2,80,1,20.253827,0.000000
"DEbest","ackley",10,2,100,2,19.634956,0.000000
"DEbest","ackley",10,2,120,3,19.634956,0.000000
"DEbest","ackley",10,2,140,4,18.210317,0.000000
"DEbest","ackley",10,2,160,5,18.210317,0.000000
"DEbest","ackley",10,2,180,6,18.210317,0.000000
"DEbest","ackley",10,2,200,7,18.210317,0.000000
"DEbest","ackley",10,2,220,8,17.697421,0.000000
"DEbest","ackley",10,2,240,9,17.458553,0.000000
"DEbest","ackley",10,2,260,10,14.694945,0.000000
"DEbest","ackley",10,2,280,11,14.694945,0.000000
"DEbest","ackley",10,2,300,12,14.694945,0.000000
"DEbest","ackley",10,2,320,13,13.552226,0.010000
"DEbest","ackley",10,2,340,14,12.544401,0.010000
"DEbest","ackley",10,2,360,15,12.544401,0.010000
"DEbest","ackley",10,2,380,16,12.207779,0.010000
"DEbest","ackley",10,2,400,17,12.207779,0.010000
"DEbest","ackley",10,2,420,18,10.417625,0.010000
"DEbest","ackley",10,2,440,19,10.047633,0.010000
"DEbest","ackley",10,2,460,20,9.244736,0.010000
"DEbest","ackley",10,2,480,21,6.889429,0.010000
"DEbest","ackley",10,2,500,22,6.889429,0.010000
"DEbest","ackley",10,2,520,23,6.889429,0.010000
"DEbest","ackley",10,2,540,24,6.889429,0.020000
"DEbest","ackley",10,2,560,25,6.220967,0.020000
"DEbest","ackley",10,2,580,26,6.220967,0.020000
"DEbest","ackley",10,2,600,27,6.220967,0.020000
"DEbest","ackley",10,2,620,28,5.719660,0.020000
"DEbest","ackley",10,2,640,29,4.672361,0.020000
"DEbest","ackley",10,2,660,30,4.672361,0.020000
"DEbest","ackley",10,2,680,31,4.672361,0.020000
"DEbest","ackley",10,2,700,32,4.354608,0.020000
"DEbest","ackley",10,2,720,33,4.354608,0.020000
"DEbest","ackley",10,2,740,34,4.354608,0.020000
"DEbest","ackley",10,2,760,35,4.354608,0.020000
"DEbest","ackley",10,2,780,36,3.863666,0.020000
"DEbest","ackley",10,2,800,37,3.579802,0.020000
"DEbest","ackley",10,2,820,38,3.579802,0.030000
"DEbest","ackley",10,2,840,39,3.284221,0.030000
"DEbest","ackley",10,2,860,40,2.759291,0.030000
"DEbest","ackley",10,2,880,41,2.759291,0.030000
"DEbest","ackley",10,2,900,42,2.759291,0.030000
"DEbest","ackley",10,2,920,43,2.759291,0.030000
"DEbest","ackley",10,2,940,44,2.759291,0.030000
"DEbest","ackley",10,2,960,45,2.624224,0.030000
"DEbest","ackley",10,2,980,46,2.624224,0.030000
"DEbest","ackley",10,2,1000,47,2.624224,0.030000
"DEbest","ackley",10,2,1020,48,2.624224,0.030000
"DEbest","ackley",10,2,1040,49,2.624224,0.030000
"DEbest","ackley",10,2,1060,50,2.578198,0.030000
"DEbest","ackley",10,2,1080,51,1.490214,0.030000
"DEbest","ackley",10,2,1100,52,1.490214,0.030000
"DEbest","ackley",10,2,1120,53,1.490214,0.030000
"DEbest","ackley",10,2,1140,54,1.275344,0.040000
"DEbest","ackley",10,2,1160,55,1.264189,0.040000
"DEbest","ackley",10,2,1180,56,0.952564,0.040000
"DEbest","ackley",10,2,1200,57,0.952564,0.040000
"DEbest","ackley",10,2,1220,58,0.899647,0.040000
"DEbest","ackley",10,2,1240,59,0.542890,0.040000
"DEbest","ackley",10,2,1260,60,0.542890,0.040000
"DEbest","ackley",10,2,1280,61,0.542890,0.040000
"DEbest","ackley",10,2,1300,62,0.371175,0.040000
"DEbest","ackley",10,2,1320,63,0.371175,0.040000
"DEbest","ackley",10,2,1340,64,0.371175,0.040000
"DEbest","ackley",10,2,1360,65,0.247481,0.040000
"DEbest","ackley",10,2,1380,66,0.247481,0.040000
"DEbest","ackley",10,2,1400,67,0.245779,0.040000
"DEbest","ackley",10,2,1420,68,0.245779,0.040000
"DEbest","ackley",10,2,1440,69,0.149430,0.040000
"DEbest","ackley",10,2,1460,70,0.149430,0.040000
