METAMODEL,PROB,NVAR,REP,NEVAL,ITER,BEST.OBJ,TOTAL.TIME.S
"DEbest","rastrigin",10,12,80,1,98.148339,0.000000
"DEbest","rastrigin",10,12,100,2,98.148339,0.000000
"DEbest","rastrigin",10,12,120,3,98.148339,0.000000
"DEbest","rastrigin",10,12,140,4,98.148339,0.000000
"DEbest","rastrigin",10,12,160,5,79.631038,0.000000
"DEbest","rastrigin",10,12,180,6,61.513996,0.000000
"DEbest","rastrigin",10,12,200,7,61.513996,0.000000
"DEbest","rastrigin",10,12,220,8,61.513996,0.000000
"DEbest","rastrigin",10,12,240,9,61.513996,0.000000
"DEbest","rastrigin",10,12,260,10,61.513996,0.000000
"DEbest","rastrigin",10,12,280,11,61.513996,0.000000
"DEbest","rastrigin",10,12,300,12,61.513996,0.000000
"DEbest","rastrigin",10,12,320,13,61.513996,0.000000
"DEbest","rastrigin",10,12,340,14,61.513996,0.000000
"DEbest","rastrigin",10,12,360,15,61.513996,0.000000
"DEbest","rastrigin",10,12,380,16,61.513996,0.000000
"DEbest","rastrigin",10,12,400,17,61.513996,0.000000
"DEbest","rastrigin",10,12,420,18,61.513996,0.000000
"DEbest","rastrigin",10,12,440,19,61.513996,0.000000
"DEbest","rastrigin",10,12,460,20,61.513996,0.000000
"DEbest","rastrigin",10,12,480,21,61.513996,0.000000
"DEbest","rastrigin",10,12,500,22,61.513996,0.000000
"DEbest","rastrigin",10,12,520,23,61.513996,0.010000
"DEbest","rastrigin",10,12,540,24,61.513996,0.010000
"DEbest","rastrigin",10,12,560,25,59.687403,0.010000
"DEbest","rastrigin",10,12,580,26,59.687403,0.010000
"DEbest","rastrigin",10,12,600,27,59.687403,0.010000
"DEbest","rastrigin",10,12,620,28,59.687403,0.010000
"DEbest","rastrigin",10,12,640,29,59.687403,0.010000
"DEbest","rastrigin",10,12,660,30,59.687403,0.010000
"DEbest","rastrigin",10,12,680,31,59.482370,0.010000
"DEbest","rastrigin",10,12,700,32,57.172713,0.010000
"DEbest","rastrigin",10,12,720,33,57.172713,0.010000
"DEbest","rastrigin",10,12,740,34,46.588024,0.010000
"DEbest","rastrigin",10,12,760,35,46.588024,0.010000
"DEbest","rastrigin",10,12,780,36,46.588024,0.010000
"DEbest","rastrigin",10,12,800,37,46.588024,0.010000
"DEbest","rastrigin",10,12,820,38,46.588024,0.010000
"DEbest","rastrigin",10,12,840,39,46.588024,0.010000
"DEbest","rastrigin",10,12,860,40,42.588458,0.010000
"DEbest","rastrigin",10,12,880,41,42.588458,0.010000
"DEbest","rastrigin",10,12,900,42,42.588458,0.010000
"DEbest","rastrigin",10,12,920,43,34.332535,0.010000
"DEbest","rastrigin",10,12,940,44,34.332535,0.010000
"DEbest","rastrigin",10,12,960,45,34.332535,0.010000
"DEbest","rastrigin",10,12,980,46,34.332535,0.010000
"DEbest","rastrigin",10,12,1000,47,34.332535,0.010000
"DEbest","rastrigin",10,12,1020,48,34.332535,0.010000
"DEbest","rastrigin",10,12,1040,49,34.332535,0.010000
"DEbest","rastrigin",10,12,1060,50,34.332535,0.020000
"DEbest","rastrigin",10,12,1080,51,34.332535,0.020000
"DEbest","rastrigin",10,12,1100,52,34.332535,0.020000
"DEbest","rastrigin",10,12,1120,53,34.332535,0.020000
"DEbest","rastrigin",10,12,1140,54,34.332535,0.020000
"DEbest","rastrigin",10,12,1160,55,34.332535,0.020000
"DEbest","rastrigin",10,12,1180,56,34.332535,0.020000
"DEbest","rastrigin",10,12,1200,57,34.332535,0.020000
"DEbest","rastrigin",10,12,1220,58,34.332535,0.020000
"DEbest","rastrigin",10,12,1240,59,34.332535,0.020000
"DEbest","rastrigin",10,12,1260,60,34.332535,0.020000
